¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.958736
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3136
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98993
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08252
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76784
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432805
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63411
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848506
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49757
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768042
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063483
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387352
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743951
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138379
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576913
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067294
û(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619072
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24453
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9593
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78368
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7449
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87983
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23985
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89907
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96785
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61861
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424877
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624031
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237418
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48492
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754258
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048377
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370815
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725703
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118126
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55438
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041988
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590565
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21211
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92206
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74059
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69441
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81983
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16746
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80995
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85552
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47262
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93896
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417046
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998606
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225875
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472409
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74066
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033477
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354453
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707684
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098179
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53213
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017076
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562468
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18015
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88544
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69818
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64474
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76088
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09636
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72251
„(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74541
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32984
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74644
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778636
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98806
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214536
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460088
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727192
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018802
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338307
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689894
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078479
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510221
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992499
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534781
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14869
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8494
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65646
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5959
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70295
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02654
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63681
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63763
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19021
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55852
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769006
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977685
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20333
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44791
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713949
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004299
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322411
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672349
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059093
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488587
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968317
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50749
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11769
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81389
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61541
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54789
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64601
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95803
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55271
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53205
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05371
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37516
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759527
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967485
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192245
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435883
†(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700851
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990023
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306722
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655087
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039933
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467318
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944479
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480618
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08721
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77898
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57504
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50069
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5901
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89077
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47028
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42866
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92018
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19626
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750167
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957363
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181324
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424039
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687945
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975903
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291258
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638043
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021098
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446334
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920989
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454157
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05718
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7446
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53535
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45429
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53521
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82476
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38943
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32739
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78967
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02166
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74095
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947403
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170528
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41234
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675213
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962008
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275999
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621223
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002526
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425655
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897854
…(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428121
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02765
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71081
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49631
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40871
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48132
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76003
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31025
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22825
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66208
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8513
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731822
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937566
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159914
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400822
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662686
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948277
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260978
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604701
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984192
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405283
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875103
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402487
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99859
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67759
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45794
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36397
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42838
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69648
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23256
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1312
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53733
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57305
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722861
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92789
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149412
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389436
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650301
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934784
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246179
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588405
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966172
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385263
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85269
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377256
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970004
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64493
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42026
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31997
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37642
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63421
’(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15651
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03621
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4154
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25282
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714008
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918345
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139087
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378224
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638147
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921494
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23161
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572361
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948457
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365551
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830693
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352507
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941878
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6128
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38322
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27679
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32546
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57309
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08194
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94209
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29624
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.36335
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.26192
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.22123
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.18703
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.15884
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.13609
(361.01, 7.03, 352.40) (343.65, 1.08, 381.35) (0.81, 2.16, 0.81) Human 20.23183
(361.01, 7.03, 352.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705236
