¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425185
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50697
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64085
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065728
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296906
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547735
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820737
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118958
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445962
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806055
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204456
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647429
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142894
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700595
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29969
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91985
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62185
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56885
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68284
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67964
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68742
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88229
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08617
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19412
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09199
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26727
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44962
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63935
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83677
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04213
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25574
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069712
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301236
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552441
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825871
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124566
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452128
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81287
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21198
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655832
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152298
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711202
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32152
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96636
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67471
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62871
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79663
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71397
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72672
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94032
‚(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19399
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33662
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67921
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86534
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.059
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26047
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47004
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68805
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91489
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073746
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305596
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557189
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831058
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130259
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458378
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819746
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219627
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664353
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161873
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721976
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33555
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01371
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7285
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68937
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80782
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74968
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76756
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98532
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3054
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56211
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03846
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.504
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71005
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92445
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14745
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37422
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60734
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077872
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310033
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562003
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836316
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13599
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464673
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826715
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227337
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672979
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171529
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732928
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34982
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0451
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78328
ˆ(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7507
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81295
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78539
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80994
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03207
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48618
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79549
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30889
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1873
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40622
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62669
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85602
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09285
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33902
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082016
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314541
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566865
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841633
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141813
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471074
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833791
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235155
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681721
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181332
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743988
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36434
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06171
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83905
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78021
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81857
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81244
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85394
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08055
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60042
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03703
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58927
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90007
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12416
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35724
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59975
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85203
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11454
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086219
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319079
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571831
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847016
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147695
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477572
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840929
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243099
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690527
„(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191268
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755197
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37911
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07858
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88157
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7854
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82468
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84075
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89916
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15404
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70996
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28709
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88947
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43648
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88992
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13905
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39821
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6679
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090446
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323698
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576824
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852483
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153678
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484119
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848159
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251121
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699501
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201309
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766552
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39415
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09572
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89986
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.791
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83124
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87032
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93313
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2475
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8226
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53972
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21389
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74072
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71304
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98815
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094738
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328337
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581888
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857968
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159701
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490768
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855473
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259226
„(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708564
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211485
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778073
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40941
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11318
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9124
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80145
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83833
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90113
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97578
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34337
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93848
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66655
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5511
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05692
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099083
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333025
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586998
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863541
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165832
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497486
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862925
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26747
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717736
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221789
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789715
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42495
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13094
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92522
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81968
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84585
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9332
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0466
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42919
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05759
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78908
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9017
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37103
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103471
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337801
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592143
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869206
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171996
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504238
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870404
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275806
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727011
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232214
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801468
(411.97, 7.07, 362.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44071
