¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.371
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248608
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578596
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941679
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343008
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788896
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287008
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851205
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5007
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.228
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04628
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86961
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15198
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37086
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43822
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9091
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00383
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.21509
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.18184
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.153
Ã(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.12855
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.10845
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.0927
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.08127
(437.70, 15.04, 250.89) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.07415
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186545
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421242
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675138
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951338
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252871
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58326
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94682
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348726
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795258
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294133
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855049
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50146
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23175
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05058
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78529
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16876
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41543
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48928
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1537
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22505
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186822
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424344
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678785
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955313
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257204
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588034
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952076
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354568
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801739
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301408
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863255
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50233
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23574
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97909
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70281
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04852
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46148
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09205
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40697
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31004
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187168
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424727
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682508
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959366
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261622
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592893
¼(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957435
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360476
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808346
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308812
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871618
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50904
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23991
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90753
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62222
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72711
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50902
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53966
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54467
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35127
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187545
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425122
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683037
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963499
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266155
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597838
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962914
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366542
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815081
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316362
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880134
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51873
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19933
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83751
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54343
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41892
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91993
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87304
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58585
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39582
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18794
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425557
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683541
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961175
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270726
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602888
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968477
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372692
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821921
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324051
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888805
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52856
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01276
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76906
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46641
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25435
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54475
¹(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04437
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67256
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44377
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188405
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426046
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682515
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959303
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268928
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608017
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974125
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378968
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828938
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331856
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897636
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53408
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86945
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22913
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39113
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1691
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17036
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22159
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86142
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5474
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188887
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426583
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680895
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957543
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265488
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606683
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979876
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385348
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836025
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33982
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90663
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40431
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73099
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08103
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77908
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08585
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80783
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40499
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05697
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75634
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189413
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425209
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679351
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955846
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262089
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602946
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979023
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391834
µ(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843269
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347919
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915752
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27881
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59717
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93808
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30389
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52281
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45675
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59478
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25941
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1013
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189595
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423843
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677855
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954226
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25873
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599251
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974929
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391427
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850605
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356154
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866687
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15734
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46779
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79995
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15613
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67409
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3645
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79113
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59012
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60105
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188366
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422523
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67643
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952708
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255395
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59559
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970912
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386944
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85063
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364524
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756083
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03986
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3427
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66653
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01348
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38608
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3999
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10757
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06909
¶(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187209
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421263
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675115
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951194
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252654
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592016
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96694
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382517
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845725
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364979
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64341
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926081
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22167
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53757
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87575
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23863
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62891
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16283
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57285
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186121
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420086
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673807
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94982
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251112
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588472
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963016
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378178
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840853
(437.70, 15.04, 250.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255699
