¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.37, 14.76, 307.61) (415.90, 8.79, 310.82) (0.81, 2.16, 0.81) Human 4.465346
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7199
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92878
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57041
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3415
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00274
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71503
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38572
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95319
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34812
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719616
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054678
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453486
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894626
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424558
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002344
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.745247
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56017
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45496
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38893
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44886
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65102
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86532
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48141
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41472
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08131
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79941
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52226
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70631
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713718
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044334
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441885
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875679
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408261
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981205
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717495
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5225
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3842
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30012
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38546
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58228
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80188
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40507
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4909
Ë(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16296
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88723
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89555
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69902
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707534
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033619
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429869
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856214
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38682
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94681
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689435
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44856
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26302
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24621
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32206
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50191
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7336
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30303
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57006
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24786
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97849
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27765
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701066
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022534
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417443
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83624
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363966
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910428
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630378
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35399
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21883
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19217
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25867
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42661
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65802
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18478
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65223
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.336
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25861
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67487
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69432
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01109
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404617
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815776
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340553
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873467
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567739
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29668
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1744
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13803
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15406
Ñ(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35142
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58249
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06837
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52391
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42741
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59666
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08812
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687295
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000868
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391395
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801566
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316597
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.846621
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50458
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26353
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12976
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08379
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09019
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27637
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50711
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95747
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38989
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7206
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9477
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679995
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993313
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377782
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788917
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292115
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826564
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451872
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2301
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08491
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97968
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02628
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08975
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43189
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87984
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29858
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69283
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95158
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672426
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985622
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36379
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776029
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267123
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806207
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425569
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1964
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03989
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90803
Ú(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96237
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01163
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3568
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78588
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20917
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6106
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87281
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66459
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977798
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349423
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762903
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241635
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785559
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398947
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16244
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93851
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8553
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89846
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92597
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2819
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67269
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12104
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47281
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79646
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79708
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656489
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969845
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334689
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749548
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.215666
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76463
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369606
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12825
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86681
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80244
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83459
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84064
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20719
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56093
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03416
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33803
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72258
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99998
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648126
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961761
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319597
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735969
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189229
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743427
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322937
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06475
İ(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82706
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74946
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7662
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75558
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13271
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45069
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93552
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20624
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71436
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92829
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639508
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953553
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304153
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722168
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162344
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721962
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27885
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.986037
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78708
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69639
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6773
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67088
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05562
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36966
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83375
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09458
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60004
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75716
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630638
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945222
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288367
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708152
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13553
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700241
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254177
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930444
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74689
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64324
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6147
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60505
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98447
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33421
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73832
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98577
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49774
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63233
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621517
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93677
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272244
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693928
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119617
à(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674047
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229229
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898288
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70651
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54313
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55208
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55289
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91073
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29895
(396.06, 14.76, 307.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64492
