¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.011642
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446141
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726038
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032781
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37037
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265493
²(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710831
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208777
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740589
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3465
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05141
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86184
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77914
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85869
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.38176
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.34764
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.32351
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.31486
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.2117
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.20039
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.11594
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.75069
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.06168
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529896
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731265
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949056
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187545
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443723
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723396
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029881
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367231
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260516
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705295
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202533
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731945
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33333
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03631
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84445
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76425
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84418
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11675
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.41478
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.39418
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.38098
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.26074
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.24939
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.16831
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.49553
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10856
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11012
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528108
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729333
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947369
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185437
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441427
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720885
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027125
¬(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36425
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736487
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699936
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196198
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72368
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3205
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02167
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82752
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75001
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83017
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10086
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.58824
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.56861
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.55166
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.31276
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.30135
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.22386
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.16728
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15993
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1615
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526403
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727493
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946263
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183438
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43925
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718505
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024565
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361429
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733363
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694772
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189121
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715746
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30856
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00739
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81105
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7364
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81671
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08605
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.64445
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.62473
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.60771
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.36781
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.35634
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.28263
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.33685
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.2143
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.21586
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524783
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725743
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945236
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18155
µ(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437191
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716256
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022358
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358766
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730416
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143272
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182377
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708193
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30003
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99357
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79508
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72336
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80382
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.61163
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.57728
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.55405
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.54101
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.42594
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.41442
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.34471
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.59514
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.27171
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.27327
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523245
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724084
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944288
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179772
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435256
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714139
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020251
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356265
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727648
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139317
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175932
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70096
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29187
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98011
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77957
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70726
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79144
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.66136
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.6225
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.59624
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.58557
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.48722
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.47564
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.41014
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.90697
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33329
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33224
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33379
›(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521794
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722518
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943378
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178104
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433439
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712154
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018129
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353927
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725055
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135666
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593935
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694108
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28411
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96705
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7645
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68969
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77214
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.72074
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.68004
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.6484
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.64226
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.55172
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.54007
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.47902
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.00577
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.39701
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.39594
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.39749
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520426
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721459
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941944
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176547
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431744
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710302
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016151
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351747
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722641
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132221
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590078
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687611
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27678
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95439
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74994
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67272
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74385
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.79736
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.75654
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.72888
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.71747
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.61951
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.60779
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.55141
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.20437
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.46398
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.4629
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.46444
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519142
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720807
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940612
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175102
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43017
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708581
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014318
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349727
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720405
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12898
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586452
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100366
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26981
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94217
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73581
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65626
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71635
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95287
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.84805
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.82228
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.80755
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.69067
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.67887
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.62739
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.53801
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.53427
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.53317
(401.68, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.53471
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517944
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720228
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939382
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173767
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428716
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707159
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012631
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347867
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718347
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125944
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583055
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094015
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26328
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93034
(401.68, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72221
