¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(365.44, 9.83, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373006
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388984
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688872
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.045012
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403486
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785659
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309305
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766809
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269209
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825211
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22467
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06356
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97101
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02901
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26917
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64586
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2458
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08713
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83559
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40812
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433305
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64456
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8741
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124343
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398159
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698973
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051527
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415353
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.79883
²(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27613
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770511
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27336
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52281
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27423
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11042
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02529
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09266
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35387
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74909
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35736
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17685
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88068
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4229
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439843
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651653
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881819
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132772
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4074
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709145
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057983
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427394
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812193
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242273
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774508
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277842
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56654
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32454
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15814
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08062
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15759
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43112
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85485
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47189
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26917
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92872
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44154
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446421
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65879
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889585
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141254
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416698
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719382
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064376
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439602
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82575
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255874
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778794
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282648
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61085
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37558
¿(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20674
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13703
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22383
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50992
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96316
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60156
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36484
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99912
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46403
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453038
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66597
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897399
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149791
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426059
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72969
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07071
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451981
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839496
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271226
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783375
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955301
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64505
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42734
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25626
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1945
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29135
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5904
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.061
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74928
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46389
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06935
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49036
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459694
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673189
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90526
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158378
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435476
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740061
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076977
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464529
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85343
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286789
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788246
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984415
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67844
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47854
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30667
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25309
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36025
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66817
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14953
Â(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90087
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51241
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1421
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50073
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466385
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68045
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913166
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167014
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444948
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750494
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087907
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47724
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867553
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302566
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793405
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01386
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71218
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51767
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35802
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31275
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43044
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74362
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20308
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05349
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50763
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21739
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45803
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.473112
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687751
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921114
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1757
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454477
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760993
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099526
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490119
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881864
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318557
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428861
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0436
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74634
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55108
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40313
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37355
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50201
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82076
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23399
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11542
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50559
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26606
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41923
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479873
´(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695089
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929106
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184434
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46406
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771551
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111215
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503164
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89636
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33476
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45527
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07369
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78085
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58369
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44083
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43542
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57497
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89953
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26641
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16028
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5001
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27695
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62078
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486666
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702465
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937137
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193213
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473693
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782166
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122969
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512882
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911042
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351172
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481974
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10407
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81576
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61685
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47918
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49063
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6493
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95575
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30028
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19853
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49151
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29014
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493493
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709876
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94521
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202037
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483377
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79284
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134789
Å(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519533
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925909
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95752
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508938
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13478
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85105
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65056
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51818
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54563
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72194
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98581
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34325
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23832
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48564
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25934
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50035
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71732
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95332
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210905
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49311
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803568
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146672
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527762
(365.73, 9.98, 328.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940957
