¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82478
û(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14728
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1481
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15363
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16387
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.17883
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19853
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255593
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527067
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824564
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151934
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513834
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473598
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961437
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51087
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13423
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84381
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6431
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66337
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87048
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5441
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19467
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90943
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82142
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16862
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13588
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10791
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.0847
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06622
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.05246
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04339
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.03902
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.03933
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04434
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.05403
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261022
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533006
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831089
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159133
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043045
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479646
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968292
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518633
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14303
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85736
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67052
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69837
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82955
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47677
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12102
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82853
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86648
Ü(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26637
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53886
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837519
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16623
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048353
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485608
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974951
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526166
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15161
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8672
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69964
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67084
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76833
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3905
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04952
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75004
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9104
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271639
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544625
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843853
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173219
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053493
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491344
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981423
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533456
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15993
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8768
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69325
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63605
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68758
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30205
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9774
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67389
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95313
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276823
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550299
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850088
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180099
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058491
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496945
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987671
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540556
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.168
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88934
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66339
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60112
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60885
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21594
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88274
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60005
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99465
ß(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281924
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555884
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856224
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186871
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064718
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502333
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993715
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547391
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17621
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90852
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66655
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56601
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53216
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13208
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79066
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53432
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03502
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286938
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561372
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862255
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19353
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072607
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507561
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999602
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554035
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1926
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9274
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67076
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53083
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45746
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0504
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70104
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95651
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07409
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291867
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566766
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868184
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200074
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0804
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512759
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005281
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566259
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20873
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94599
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67495
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49611
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38468
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97093
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8572
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00041
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11188
â(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296706
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572064
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874008
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206504
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08805
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521292
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013736
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580137
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22461
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96072
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67916
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50095
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31383
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09104
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02335
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03857
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14842
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301454
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577262
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879723
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212814
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095589
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529688
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02578
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593777
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24021
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96442
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68334
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50576
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40253
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24078
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28128
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05688
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18365
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306113
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582364
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885331
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219007
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102981
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53797
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037615
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607209
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25552
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96814
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68755
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51786
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5382
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39441
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28006
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08145
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21753
ß(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310677
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587363
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890827
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225076
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110256
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546047
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049209
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620326
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2706
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97181
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69177
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5461
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58705
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55203
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45509
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13626
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2501
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31515
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592259
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89621
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231022
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117393
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554003
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060591
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633263
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28532
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97552
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70734
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57437
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62645
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71375
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42295
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1893
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28132
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321047
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597052
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90148
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730924
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124407
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563664
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071743
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645907
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29983
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97922
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73176
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6026
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66578
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93338
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39068
(349.59, 6.94, 364.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.232
