¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(406.15, 14.26, 246.84) (386.15, 7.94, 260.70) (0.81, 2.16, 0.81) Human 10.93542
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400157
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850929
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.882323
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.85662
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.83278
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.810782
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.790603
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.772222
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.75562
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.740784
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.727695
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.716343
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.795938
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693288
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903603
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131475
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378939
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648569
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943457
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267164
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615558
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993971
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399508
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850264
ô(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.702148
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.677005
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.65369
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.63218
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.61245
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.59448
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.578257
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.563759
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.550976
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.539891
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.805447
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69446
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905046
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133046
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380668
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650457
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945505
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269414
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614948
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993657
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399146
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.557197
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.530771
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.506165
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.483346
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.462296
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.442991
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.425414
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.409546
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.39537
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.382875
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.372046
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.815509
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695899
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906604
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134719
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382487
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652424
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94767
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270824
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614463
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993545
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399093
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.393505
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.367622
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.343521
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.321176
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.300563
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.281663
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.264456
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.248925
ğ(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.235055
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.222832
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.212244
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.826127
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697377
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908184
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136489
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384397
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654539
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949947
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27061
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614187
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9935
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399269
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.452874
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.424916
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.398774
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.374422
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.351833
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.330986
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.311859
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.294434
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.278691
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.264616
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.252195
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.837304
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698952
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909906
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13833
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386392
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656711
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952341
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270506
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614069
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993395
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399719
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.544747
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.516443
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.489976
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.465319
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.442446
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.421331
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.401958
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.384304
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.368351
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.354086
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.341491
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.84904
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.7028
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700596
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91168
é(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140241
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388481
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658966
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95482
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270574
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614154
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99349
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400453
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859572
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.611691
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.584885
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.559908
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.536736
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.515345
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.495712
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.477819
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.461649
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.447183
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.434407
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.861337
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.74099
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702308
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913531
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142244
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390656
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661392
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957434
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270777
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614443
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993742
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401435
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864562
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.710818
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.683659
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.65835
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.634867
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.613187
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.593284
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.575143
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.558742
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.544067
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.531101
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.874198
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.78095
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704082
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915459
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144347
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392917
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663868
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958537
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27118
ë(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614852
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994248
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402695
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869816
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.814004
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.786475
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.760819
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.737012
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.715028
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.694844
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.676442
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.659802
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.644908
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.631744
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.887625
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.8227
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705953
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917469
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146514
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395291
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66643
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959052
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27178
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615494
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994937
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404254
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875279
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.921438
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.893524
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.867506
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.843359
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.821056
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.800579
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.781905
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.765015
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.749893
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.736521
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.901621
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.86624
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707858
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919531
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14877
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397756
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669097
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959699
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272504
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616271
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995816
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407711
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881027
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.033316
ã(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.004996
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.978601
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.954099
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.931466
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.910682
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.891723
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.874569
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.859208
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.845619
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.916187
(403.96, 14.27, 246.74) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.91159
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709853
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921683
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151093
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40027
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67188
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960529
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273369
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61725
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99688
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413042
(403.96, 14.27, 246.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886984
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.149854
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.121115
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.09432
(403.96, 14.27, 246.74) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 9.069448
