¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(325.76, 7.16, 333.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671751
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04521
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57975
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41917
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17888
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65057
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835183
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063398
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311495
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58213
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878374
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204041
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563646
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955691
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341013
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762146
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22701
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745941
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27755
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84059
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47132
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24328
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03701
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15878
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67052
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5822
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35761
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02529
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834049
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062203
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310204
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580683
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876825
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202317
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561718
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956086
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32777
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744826
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207735
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724379
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27849
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84168
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4725
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28761
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0874
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25272
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76395
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75089
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54473
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.82891
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.59097
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.5763
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.56762
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.56298
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.5624
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.56887
’(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832972
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061019
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308911
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579285
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875302
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200618
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559835
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957047
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312451
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727877
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188855
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703279
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28008
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84342
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47445
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30285
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13918
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34255
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86019
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92547
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00361
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.80201
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.58093
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.56726
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.55972
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.55618
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.55667
(325.79, 7.09, 333.03) (330.51, 1.74, 297.37) (0.81, 2.16, 0.81) Human 20.564
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831911
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059902
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307678
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577941
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87377
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198974
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558011
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956388
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29744
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711257
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17042
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682606
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25759
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84586
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47719
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30137
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19246
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43349
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95927
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10619
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48846
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5755
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830873
‡(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058764
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306442
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576591
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872321
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197386
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556223
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954383
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296097
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695009
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152328
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66245
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23485
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84898
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48072
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30037
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24719
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52561
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06123
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22374
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00147
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04968
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829853
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057656
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305259
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575284
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870884
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195781
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554465
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952423
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29838
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679135
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134688
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642725
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21267
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8528
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48501
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29986
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30342
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61889
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16618
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34423
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22008
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54521
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828854
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056581
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304067
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574021
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869458
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194226
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552765
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950516
„(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301023
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668895
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11746
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623446
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19101
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83197
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49008
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29985
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35769
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71337
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26612
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43083
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44231
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827895
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05551
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302951
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572773
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868104
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192746
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551088
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948642
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304112
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672282
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10063
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60462
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16989
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80804
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49592
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30024
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35824
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80237
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34385
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52026
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67134
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82697
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054488
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301826
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571501
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86675
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191241
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549452
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946857
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307605
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676084
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084168
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586282
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14925
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78467
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50253
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30118
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35931
„(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79486
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42402
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61255
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11205
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826026
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053488
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300731
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570323
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865455
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189804
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547867
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945085
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311511
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680378
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085355
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568411
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12912
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7619
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4814
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3026
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36768
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78759
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44731
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70775
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70529
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825115
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052509
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299654
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56917
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86417
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188363
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546291
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943337
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315815
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685081
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090542
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550932
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10951
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73972
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45612
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30759
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3807
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78051
(325.79, 7.09, 333.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45872
