¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(413.71, 13.54, 327.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685591
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562672
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228255
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00162
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94391
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10706
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55939
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85554
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65881
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32384
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.67065
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.64257
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.61935
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.60097
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036605
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344768
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687466
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075043
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517642
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014408
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582483
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250128
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02916
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98082
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15634
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61162
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93171
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75458
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45769
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.7901
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.76198
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.73873
(415.12, 13.49, 326.74) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 24.72035
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043369
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352276
º(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695854
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086823
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530999
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027152
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601748
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271389
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05599
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01616
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20449
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6625
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00552
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84825
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60829
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049869
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359493
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703915
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098213
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543921
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039445
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620455
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292025
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08207
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0468
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24981
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71773
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07688
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93967
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77535
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056105
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36642
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713235
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109213
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556399
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052876
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638593
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312023
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11023
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07652
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28673
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7739
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14574
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02882
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93417
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062076
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373052
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722642
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119817
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567916
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068072
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65615
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332219
¼(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13773
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10537
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32283
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82855
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21641
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11553
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06715
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067772
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379384
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731691
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130012
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577479
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082748
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6731
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352296
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16438
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14025
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35857
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88161
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29611
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19978
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19512
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073199
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385416
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740377
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1398
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586627
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096903
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688536
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371685
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19018
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17403
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39304
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93305
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37362
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29759
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31796
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07835
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391878
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748692
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149171
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595349
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110522
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703378
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390366
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21509
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20668
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4262
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98281
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01691
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40067
´(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43541
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083224
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398968
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756633
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158125
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604683
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123602
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717617
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408334
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23613
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23819
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45802
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03178
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08218
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50069
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5156
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087818
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405718
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764195
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16665
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615615
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13613
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731244
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425571
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25589
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26849
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48849
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0795
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14518
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59752
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58775
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092129
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412126
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771373
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174747
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626059
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148102
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745037
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442065
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27477
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2912
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52312
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12506
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21198
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69109
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65479
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096158
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418188
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778166
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182407
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636006
¹(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159505
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758489
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458195
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29275
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31278
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55734
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16873
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27254
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78119
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71819
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100772
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423901
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784571
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188718
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645455
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170338
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771287
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475185
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30981
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3332
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59001
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21047
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33021
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86776
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80989
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105585
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429264
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790578
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194096
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654397
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180593
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783421
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491343
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32595
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35246
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62111
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25024
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38538
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23255
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89721
(415.12, 13.49, 326.74) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 24.66283
(415.12, 13.49, 326.74) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 24.71325
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1579
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43427
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796192
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200528
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662825
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190143
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794882
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506659
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34115
½(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37053
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64987
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28798
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43799
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30326
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98001
(415.12, 13.49, 326.74) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 24.75549
(415.12, 13.49, 326.74) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 24.80647
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280866
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438921
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801406
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207484
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670737
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198607
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805664
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519712
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35787
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3874
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67696
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32584
(415.12, 13.49, 326.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48797
