¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(403.23, 14.96, 308.65) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.61053
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780211
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2365
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71139
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23474
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81434
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.527
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38056
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42717
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90084
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66681
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93019
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42824
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657154
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919594
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207261
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524179
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871872
§(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196862
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545509
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926932
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332474
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775052
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22449
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69821
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22023
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79823
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51825
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37057
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4382
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9135
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68266
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93349
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43208
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650547
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913352
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20304
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519554
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865883
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184746
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532274
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912402
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328188
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770359
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21319
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68577
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2065
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78302
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51019
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36138
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44965
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93067
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69909
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95349
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46236
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643956
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909508
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198777
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514922
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854978
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172895
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519342
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898251
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314384
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766091
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20248
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67407
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19356
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76866
•(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50289
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35302
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43964
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95319
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71607
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97539
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49375
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640196
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905602
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194574
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510309
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844333
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161328
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506715
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884447
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299155
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759455
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19242
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66303
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18141
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75522
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49628
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35604
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38043
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97625
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73453
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99803
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49786
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636653
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90176
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190383
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505691
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833983
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150024
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494399
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870953
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284353
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749457
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1822
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6527
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17004
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74564
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49039
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3605
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32449
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99986
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75816
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02141
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48742
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633086
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897863
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18613
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501079
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823816
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139004
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482372
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85783
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274859
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737637
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1693
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64308
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15944
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74109
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49224
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36567
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27176
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.024
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78239
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04554
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47816
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629555
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894046
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181949
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496481
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813948
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128288
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470682
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845037
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271019
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726423
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15702
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62969
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14964
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73711
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49741
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37164
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2216
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0487
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81038
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07525
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47011
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625997
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890172
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177755
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491889
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804325
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117818
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459288
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838767
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267467
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715775
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14541
”(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61693
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13668
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73776
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50327
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37834
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17347
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07532
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84192
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10809
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48561
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622473
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886328
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173541
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487298
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794933
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107658
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448179
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835766
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264199
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705762
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13441
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60486
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12336
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74014
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50977
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38581
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12841
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10543
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87415
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14174
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55162
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618959
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88251
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16939
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482732
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78585
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097771
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444353
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833029
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261173
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696282
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12404
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59347
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11294
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7399
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51633
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39406
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08638
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13613
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90971
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1762
Ÿ(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62176
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615433
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878704
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165215
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478182
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777009
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088136
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442056
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830585
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258416
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687377
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11433
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58283
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10745
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74022
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51671
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40305
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05488
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16742
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94882
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21146
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69341
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611935
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87488
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161079
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473622
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76839
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085968
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440043
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828326
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25598
(404.94, 14.95, 308.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67909
