¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.75, 15.02, 249.38) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 11.76789
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97811
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60319
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30629
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01412
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7799
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81875
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55931
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23895
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58168
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94184
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32072
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65015
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75867
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75454
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75503
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76016
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.77582
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341675
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606211
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895211
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212147
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561104
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947225
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341834
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761964
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252983
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804347
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39149
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94759
À(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56904
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26777
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96475
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68541
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66071
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40127
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08379
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44544
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79983
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17256
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31009
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55673
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55261
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55308
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55814
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.57363
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339775
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604168
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892971
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209657
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558399
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944201
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331207
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749184
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237488
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786902
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36464
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91776
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53561
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23009
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91626
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61482
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50661
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24819
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85406
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2567
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66308
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02991
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.416
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95447
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3586
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35904
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36404
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.37939
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337847
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602067
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89068
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20714
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555602
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941109
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320738
Â(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737574
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222116
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769575
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33841
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88857
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50293
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19329
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86501
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56305
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35911
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09991
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09794
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02483
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43895
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87728
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27276
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62974
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17225
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.17266
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1776
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1928
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335889
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599914
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888313
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204544
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552742
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933973
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310401
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726128
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206823
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75238
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30003
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86003
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47099
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15732
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81516
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51284
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28134
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95624
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69004
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80185
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20484
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63113
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08268
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52913
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99329
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99368
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99855
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.01362
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333876
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597741
¾(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885933
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201904
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549829
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924709
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300183
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714844
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191667
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735285
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26069
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83212
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43979
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1222
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76666
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46419
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22691
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81075
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53669
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58736
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97977
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39464
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83385
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29946
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82149
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82186
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82667
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.84161
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331834
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595502
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88349
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19921
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546877
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915548
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290131
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703691
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176586
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718294
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22887
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78984
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40934
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08051
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71956
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41704
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1742
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53091
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38827
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38099
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76334
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16738
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59488
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04783
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.66242
Á(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.66277
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.66754
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67673
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329749
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593206
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880968
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196473
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543843
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906554
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280201
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692727
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161613
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701492
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19775
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7468
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37955
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03929
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67375
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37145
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09825
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44418
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13687
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01713
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55516
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94891
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36533
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80627
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27386
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50456
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50927
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51838
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327607
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590878
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878418
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193666
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540742
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897641
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270413
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681894
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146768
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684775
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16737
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7045
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33222
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99924
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62928
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32732
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02338
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36549
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84741
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79969
¼(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35485
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73883
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14475
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57432
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02955
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35287
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35753
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36656
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325406
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588516
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875825
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190825
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537609
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888909
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260788
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67124
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132025
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6682
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13767
(428.81, 15.05, 249.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66299
