¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925544
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126185
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296877
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498683
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717633
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147159
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459181
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224505
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669596
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169001
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767899
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475543
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3445
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40247
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03457
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8012
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927428
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.034167
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.147703
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.267467
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.387001
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.51433
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65657
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.811027
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.975513
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134333
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.304695
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505406
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724921
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138865
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474056
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256545
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705882
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210248
­(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813979
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529946
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40945
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47905
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13376
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11975
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.931902
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.038913
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.152744
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.273255
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.393145
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520863
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662477
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817356
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98359
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142963
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313936
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512619
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732743
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130659
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489565
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289448
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743177
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252666
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861358
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.585939
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47631
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57588
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23593
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45004
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.9366
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.043895
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.158035
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.279349
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.399614
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.527743
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.668718
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824044
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991066
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15208
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3237
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520325
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741099
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122538
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505715
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236432
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781498
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296284
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910058
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643562
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54513
¸(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66166
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34117
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79261
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.94152
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.049112
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.163578
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.285564
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.40641
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.534971
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.675294
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.831092
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998638
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161686
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333989
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528526
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749993
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114506
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522511
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17837
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820863
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34112
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960108
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702845
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61596
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7516
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44956
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14808
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946662
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.054566
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.169374
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.291732
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.413536
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542548
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.682209
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.838502
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006599
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171785
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344808
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537224
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759428
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106561
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539959
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119401
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86129
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387196
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011533
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763829
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68884
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84428
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56126
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5172
µ(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.953777
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060259
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.175421
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.29817
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.42099
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.550478
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689462
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846277
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014953
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182382
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356162
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546424
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769408
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098708
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558066
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059602
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902798
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434542
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064359
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826303
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70868
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93979
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67628
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8723
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.962266
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.06619
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.181724
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.304879
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.428776
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.558761
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697552
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854417
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.0237
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193479
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368052
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556127
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779936
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090943
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576838
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999053
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945406
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483174
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118617
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89018
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78916
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03821
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79474
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05075
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971104
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.072361
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188282
»(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.311861
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.436896
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567401
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.706762
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862925
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032845
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205079
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380485
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569248
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791016
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083272
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593647
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943655
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989135
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533125
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174335
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955844
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87194
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13963
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91672
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28348
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.980293
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078773
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.195096
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.319116
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.445352
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.576399
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716355
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.871803
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042389
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217188
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393465
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583196
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802652
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075692
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584724
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966003
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033894
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58442
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231543
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02334
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95709
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24409
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04316
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52262
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.989835
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.085425
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.202167
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.326646
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.454144
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585757
À(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.726334
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881052
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052332
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.229812
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406997
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597741
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814847
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068206
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575912
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989122
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079705
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637085
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290276
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97266
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0447
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35173
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19146
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76846
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999734
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.092319
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.209497
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.334452
(393.57, 14.34, 309.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463278
