¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84431
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3886
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9957
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47087
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749364
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953328
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16293
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387814
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631091
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895017
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182294
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496045
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821684
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159333
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528386
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934251
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371025
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875608
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41924
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02169
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.715
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8903
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99354
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83464
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53948
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34463
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83116
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746183
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94989
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16011
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384795
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627824
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891466
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178417
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491846
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828462
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16713
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532183
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925906
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359625
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855145
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43805
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0428
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7355
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95106
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05208
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97683
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81512
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70751
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20589
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743113
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946604
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157522
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381998
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624764
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888169
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174795
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487906
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831145
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165128
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523333
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916177
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348887
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835209
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45769
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06482
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75628
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01304
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11268
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07594
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16895
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03292
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.52538
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.49151
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.47301
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.4586
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.44816
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.4417
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74015
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943409
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155085
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37938
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621939
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885068
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171448
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479938
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808451
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15755
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51501
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907034
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338812
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816613
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4698
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08784
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77739
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07622
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17528
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1475
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50074
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.68149
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.44307
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.41826
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.40716
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.39988
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.39638
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.39673
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736662
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940334
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152837
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376917
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61931
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882216
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160204
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459131
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785668
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143787
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507191
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898464
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329388
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806171
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44827
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11181
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80233
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11111
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23994
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22149
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61987
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71846
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.5634
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.53706
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.53497
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.5373
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.54394
(326.61, 7.07, 330.98) (329.55, 1.63, 297.69) (0.81, 2.16, 0.81) Human 18.55519
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72919
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937399
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150734
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374687
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61662
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868349
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141486
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43871
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763353
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119308
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499954
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890511
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320609
‡(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796465
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42735
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13678
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83057
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13793
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30676
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27177
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74224
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32683
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75287
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72182
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932322
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148839
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369358
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600966
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851446
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123153
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418761
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741556
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095341
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484793
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883155
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312507
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787491
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40705
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14731
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85992
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1651
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35552
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31966
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86792
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01237
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714513
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924485
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141433
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355206
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585666
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834906
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105179
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399232
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720208
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071943
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459001
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876391
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305038
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779213
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38733
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12463
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8904
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18039
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39931
‡(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36958
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98614
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62372
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707368
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916721
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13684
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341296
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570704
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818718
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087591
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380091
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699332
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049037
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433755
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858926
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298244
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771695
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36818
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10269
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92208
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13397
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40635
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42161
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04297
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19383
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700252
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90906
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134181
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332287
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556045
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802867
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070422
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361384
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678867
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026631
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409085
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831649
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292079
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764862
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34966
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08141
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9274
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08841
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38533
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47579
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10117
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69377
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693263
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901519
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126775
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329752
†(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542187
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787333
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053627
(326.61, 7.07, 330.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343121
