¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.856586
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.48374
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.45559
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44813
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44331
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44111
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44153
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44457
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.45024
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.45853
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955104
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225874
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520506
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879421
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276037
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714956
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105557
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53477
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10813
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85897
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8222
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11186
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27843
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72438
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.23537
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.61066
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.13192
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57157
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.55606
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.40227
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.37426
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.36683
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.36201
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.3598
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.36019
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.36319
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.36879
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.37701
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958632
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229707
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548148
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909922
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309812
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754092
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150756
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58452
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06351
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78179
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73007
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10056
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23199
ò(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66766
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.55515
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.53164
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.05566
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.49272
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.47728
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32436
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.29649
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28908
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28426
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28204
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2824
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28535
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2909
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.29905
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962204
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244618
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575894
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940519
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34376
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791919
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196596
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635027
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1194
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71095
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68036
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08504
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21829
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85357
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8287
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.80643
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.78672
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76956
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.40201
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.24992
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.22218
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.21478
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.20997
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.22084
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.22579
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.22871
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.23421
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.24229
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965811
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269918
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603694
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971217
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377794
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829894
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243104
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686276
ö(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17614
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72042
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62971
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02133
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.81211
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.78476
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.73783
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.7182
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.70111
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.68653
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.17885
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16888
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16149
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15667
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15442
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15474
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.15762
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16306
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.17109
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988708
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295283
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631588
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002003
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411974
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290278
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73827
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23376
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78458
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57814
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.77621
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.74637
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.71914
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.69449
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.6724
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.65286
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.63583
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.62131
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.60928
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.19779
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.20599
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.21677
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.23015
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.24615
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.26478
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.28605
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.30999
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995071
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320701
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659536
ø(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032894
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44625
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906269
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338091
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791012
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29224
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79911
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51287
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.71347
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.68375
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.65663
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.63209
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.61009
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.59062
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57366
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.55919
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.54719
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.17373
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16629
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.16143
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.34075
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.77938
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.79959
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.82256
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.84831
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979328
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330368
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687567
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063852
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480639
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944667
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386597
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844572
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3424
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81407
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44254
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.65378
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.62418
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.59717
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.57273
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.55081
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.53142
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.51452
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.50009
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.48814
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.1117
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.10428
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.09943
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.25754
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.65542
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64874
ë(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6455
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64571
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963435
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312684
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700451
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094893
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515119
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983216
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435755
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89887
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35654
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82957
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37169
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.59708
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.5676
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.5407
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.51634
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.49451
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.47518
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.45834
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.44396
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.43204
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.05278
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.04538
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.04053
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.17785
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56745
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.57795
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59189
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60929
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954474
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294758
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680501
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110958
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549697
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021881
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485621
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93836
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37117
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84564
(413.79, 14.30, 246.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3679
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.54332
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.51394
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.48713
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.46286
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.44111
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.42185
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.40506
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.39073
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.52029
(413.79, 14.30, 246.63) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.99692
