¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 6.731505
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306159
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559392
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830604
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103099
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396923
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802855
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408252
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04896
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78856
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66069
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.02384
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.99495
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.96834
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.94399
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.92187
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.90196
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.88424
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.8687
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.37752
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.79025
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233858
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484439
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75739
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055744
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293297
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545586
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817473
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090531
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383361
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820946
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428955
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07836
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83342
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71324
è(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75127
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99422
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.13463
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.11896
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.1055
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.59583
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.5768
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.59388
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.69929
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235051
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485777
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758828
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047069
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280854
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532177
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803073
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078504
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370444
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839004
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449718
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11741
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87864
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76628
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81435
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07035
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.06114
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.04556
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 11.03218
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24653
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236282
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487059
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760252
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035819
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268766
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519241
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789129
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067074
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35813
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857106
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470417
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15679
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92432
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81986
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87804
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14734
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.99075
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.97525
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.96193
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49794
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237471
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488374
Ñ(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761652
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024974
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257151
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506706
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775649
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056188
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346399
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875168
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491167
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19649
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9704
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87391
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94236
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22521
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.92336
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.90794
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.89468
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.75618
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238699
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489669
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763114
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014432
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245887
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494613
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762627
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045887
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351639
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893237
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507893
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23647
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01683
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92846
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00737
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30284
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.85888
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.84354
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.83035
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239874
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490962
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764509
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004369
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235036
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482982
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750075
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036119
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367517
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911284
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522524
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27681
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06363
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98355
İ(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07304
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37112
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.79726
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.78198
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.76885
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241037
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492253
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765918
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994598
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224617
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471776
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738002
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025528
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38332
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9247
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537113
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31742
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11089
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0391
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13931
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45147
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.7384
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.7232
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.71012
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242203
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493532
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767303
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985218
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214571
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460977
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726368
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012994
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398932
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937438
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551681
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35834
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.99378
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09511
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20627
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53286
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.68225
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.66711
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.65409
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24341
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494826
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76285
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976234
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204919
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450655
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715238
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000946
Ù(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410038
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950072
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566221
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39955
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.75153
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.72777
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.70619
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.68678
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.62874
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.61367
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.6007
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244563
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496073
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754794
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967582
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195656
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440695
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704552
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999524
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421186
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962711
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592497
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44106
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25477
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20863
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36388
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69871
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.7866
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.76022
(437.93, 13.89, 291.10) (423.17, 12.20, 307.19) (14.73, 9.44, 8.72) Truck 10.73605
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245724
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49735
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747057
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959331
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186819
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431195
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695302
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013097
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432268
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975304
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621387
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48282
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30349
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26384
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44562
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78318
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17299
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43274
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58719
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246866
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498595
¦(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739687
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951399
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178374
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422113
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708105
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027824
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443274
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987833
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64993
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52488
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35254
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31168
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52822
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86872
(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16554
