¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128944
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689022
„(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97813
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287635
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625059
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996875
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408531
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866669
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379549
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957474
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57294
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20023
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21546
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12857
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08248
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12904
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98068
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38825
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42348
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688326
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977391
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288202
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625658
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997527
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409252
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86748
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380453
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958488
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52887
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15064
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15315
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17972
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14656
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17107
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08002
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73903
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422823
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687643
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976616
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288733
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626221
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998187
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409945
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86826
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381334
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935768
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4855
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10186
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0231
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23156
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19998
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21412
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12579
‡(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92398
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422126
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686894
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975819
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289254
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626827
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998792
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410678
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86905
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382246
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897486
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44274
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05384
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89526
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15166
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23833
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25826
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1059
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94232
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421428
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686104
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974985
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289765
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627397
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999448
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411396
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869848
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383272
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859832
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40065
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00656
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7695
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99777
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27765
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30349
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08462
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96008
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420675
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685311
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974089
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290291
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627968
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000061
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412086
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870655
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395722
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830705
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35922
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96003
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64588
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84677
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16866
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34978
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56756
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97723
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419918
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68449
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973193
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289445
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628518
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00071
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412771
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871403
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405862
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861697
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32579
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91426
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5855
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69807
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05312
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3212
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.818
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79546
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.76607
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7408
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71962
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70252
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68948
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68048
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67552
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67459
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6777
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68484
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419121
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683573
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972206
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288386
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629092
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001289
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413445
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879192
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415941
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893391
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36066
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87645
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53465
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54775
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9024
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18619
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81679
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31055
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28181
•(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25711
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2364
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21968
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20691
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1981
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19323
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1923
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19531
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20226
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418274
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682686
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971227
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287308
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629647
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001942
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414138
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888053
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42592
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925788
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39629
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91585
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49242
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4005
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72149
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05385
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.88358
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85151
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8234
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79923
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77897
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7626
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7501
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74147
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73669
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73575
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73867
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74544
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417423
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681727
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970167
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286168
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63021
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002535
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417667
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896855
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43586
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958874
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43272
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95617
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53721
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25628
›(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54476
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92408
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.44784
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41646
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38895
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36529
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34545
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32941
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31717
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3087
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.304
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30307
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3059
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3125
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41652
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680743
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969138
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284993
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630734
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003121
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425455
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905579
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445728
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992707
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46995
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99731
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58304
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09723
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37209
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79686
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03443
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0037
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97675
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95357
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93413
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91842
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90642
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89811
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89349
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89256
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89531
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90175
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418768
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680889
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968019
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283749
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631047
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003734
(325.94, 7.22, 389.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433178
