¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
” (340.72, 7.24, 311.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00576
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504091
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850459
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23615
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710662
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219681
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793918
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47378
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25665
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20675
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68225
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98399
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215818
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534216
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8836
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278646
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758505
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275426
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857067
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55688
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35297
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33502
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83417
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99898
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243398
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564409
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916837
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32125
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806408
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331463
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920662
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64069
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45031
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4674
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98696
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01382
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27002
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594755
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950226
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363896
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854406
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387822
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984637
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72524
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54867
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60078
…(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07907
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09067
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294174
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625145
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983723
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406613
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902492
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444507
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04901
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81007
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64801
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73517
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17202
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20518
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318213
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655662
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01732
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449365
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950666
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501461
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11983
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89394
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7483
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87047
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2659
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32139
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342152
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686231
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051064
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492142
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998894
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558684
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19229
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97832
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84954
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00671
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36066
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43931
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366004
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716928
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084854
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534972
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047174
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616148
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26512
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06316
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95177
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14371
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45628
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.559
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389785
ˆ(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747624
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118742
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577728
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095501
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673859
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33821
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14844
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06712
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28149
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55277
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6804
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413388
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777569
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155393
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620525
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143816
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731842
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41156
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23409
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18488
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41992
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65011
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80356
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436884
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803532
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193471
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663265
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192143
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790015
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48517
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32012
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30357
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55898
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74823
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95937
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460259
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829413
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231485
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706001
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240448
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84688
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55899
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40653
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42327
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70209
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84723
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11995
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483436
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855079
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269425
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748608
„(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2887
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901938
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63297
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49329
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54437
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85115
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96418
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31927
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511561
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886893
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31264
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797885
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345215
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967207
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71389
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58885
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67718
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02277
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17924
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68922
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544472
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923366
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35907
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850101
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404401
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03486
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79591
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68521
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81126
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19979
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3999
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07494
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577385
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959858
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404088
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902424
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463721
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10503
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87825
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78211
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94664
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37892
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62638
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47738
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610233
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996278
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447487
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954792
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52321
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17596
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96086
ƒ(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87945
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08321
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56021
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85884
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12811
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643025
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032666
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490711
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007231
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582804
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24712
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04372
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97721
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22095
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74354
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24133
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675752
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069015
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533815
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059673
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642474
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31832
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12681
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08195
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35983
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92889
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64687
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708393
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105279
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576751
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112154
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702167
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38958
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2101
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19111
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4998
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1162
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06908
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78831
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74097
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1415
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619461
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164631
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761955
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46091
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29349
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3005
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64078
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30539
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49358
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38601
‹(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773431
(341.75, 7.56, 311.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177583
