¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480248
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.4666
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10262
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82426
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64414
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59773
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69732
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98734
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62921
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58207
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21778
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.212249
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400269
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603456
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823192
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058971
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315297
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594961
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894818
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224119
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582386
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978054
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413591
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8977
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455014
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08739
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80822
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62656
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57795
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67564
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96479
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6001
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54059
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17649
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208465
¤(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396187
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599014
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818373
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053763
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309617
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58872
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888133
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216756
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574561
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969407
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40491
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.887898
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443932
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07267
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79283
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60976
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55908
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65599
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94358
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57158
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50179
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43558
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204772
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392203
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594681
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813671
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048699
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304093
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582653
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881667
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209634
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567035
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961058
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396626
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878503
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43335
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05844
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77809
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59373
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54111
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63799
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92368
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54246
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46963
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39558
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20117
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388319
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590456
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80909
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04378
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298728
¥(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576763
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875422
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202755
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559807
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953007
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38874
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869522
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.423269
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04471
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76401
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57847
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52403
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6211
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90511
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51489
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43948
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35844
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19766
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384532
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586342
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804626
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039005
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293521
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571049
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869394
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196117
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552876
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945255
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381247
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860953
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.413495
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03147
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75057
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56398
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50785
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60532
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88785
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4878
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41132
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32406
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194242
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380846
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58234
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800286
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034375
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288473
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565512
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863589
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189725
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546244
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937802
ª(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374151
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852793
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403912
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01873
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73778
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54885
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49157
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59064
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87189
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46083
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38515
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29248
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190918
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377261
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578444
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796062
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029892
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283576
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560152
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858003
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183574
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539909
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930646
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367451
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845041
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394779
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00648
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72512
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53431
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47529
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57707
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85724
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43535
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57343
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.259
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.187686
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373775
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574664
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791961
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025553
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278839
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554969
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852637
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177666
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533872
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923786
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361144
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837703
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386096
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99472
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71244
®(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52051
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45986
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56148
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84389
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41137
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54857
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21022
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184546
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37039
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570992
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78798
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021361
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274265
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549965
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847492
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172001
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528131
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917224
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355231
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830769
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37786
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983453
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70037
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50742
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44527
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5459
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83239
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38888
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52563
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16422
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181501
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367106
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567432
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784121
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017313
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269851
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545135
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842564
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166578
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522687
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910958
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349713
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824244
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.370073
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973094
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68892
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49506
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43152
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53135
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82243
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4483
Ú(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50462
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12098
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178549
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363922
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563983
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780381
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013413
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265599
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540485
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837858
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161397
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517538
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904991
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344585
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818126
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362734
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.965606
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67807
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48341
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41862
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51782
(378.49, 14.78, 274.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80922
