¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(331.09, 7.34, 370.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.92683
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649372
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009172
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406197
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846458
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325039
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.314955
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.28763
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.262265
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.238835
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.217317
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.197685
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.179926
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.164014
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.14994
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.137688
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.127247
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.118603
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.111752
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.106684
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.103396
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.101885
(331.42, 7.37, 369.30) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 9.046603
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.72072
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.72659
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476281
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73391
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014297
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319958
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647299
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0069
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40366
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843672
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325558
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.401958
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.374391
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.3488
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.325162
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.303453
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.283649
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.265735
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.249686
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.235492
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.223137
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.212608
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.203895
È(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.196989
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.191886
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.188578
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.187061
(331.42, 7.37, 369.30) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 9.131275
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.45854
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.46434
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476315
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733955
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014326
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318131
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645244
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004636
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401205
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840907
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326187
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.492467
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.464644
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.438821
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.414968
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.393062
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.37308
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.355002
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.338811
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.324493
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.31203
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.301411
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.292625
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.285666
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.280522
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.277195
(331.42, 7.37, 369.30) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.275677
(331.42, 7.37, 369.30) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 9.219362
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.73862
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.74886
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476363
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734009
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01437
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316316
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64325
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002459
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398771
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838245
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326934
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.586617
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.558532
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.532464
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.508388
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.486277
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.466108
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.447865
Ô(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.431525
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.417075
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.4045
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.393788
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.384928
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.377911
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.372729
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.369381
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.367858
(331.42, 7.37, 369.30) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 9.310996
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.11118
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.12165
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476425
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734047
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014437
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314532
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641308
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000325
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396408
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835575
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325153
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.684557
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.656198
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.629877
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.605567
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.583242
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.562881
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.544464
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.527971
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.513387
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.500696
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.489887
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.480949
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.473872
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.468652
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.465279
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.463756
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.406323
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.4488
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.4127
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475764
(331.42, 7.37, 369.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734104
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.774141
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.732563
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.706486
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.68177
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.65837
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.636311
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.615505
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.595959
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.577667
í(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.560577
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.544681
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.529973
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.51643
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.504018
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.492777
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.482629
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.473613
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.465703
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.462047
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.492148
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.568439
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.565045
(331.42, 7.37, 369.30) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.563519
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.505494
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.88081
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.59396
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.814699
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.676504
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.627306
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.601097
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.576571
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.553357
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.53141
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.510704
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.491217
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.472938
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.455848
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.43992
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.425139
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.411493
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.398971
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.387554
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.377236
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.368009
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.359861
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.352764
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.349453
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.365353
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.407858
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.504724
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.667314
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.608673
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.66882
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.71024
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.667179
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.595847
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.559373
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.534119
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.510166
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.487478
æ(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.466047
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.445839
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.426834
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.409016
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.39237
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.37686
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.362486
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.349242
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.337092
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.326035
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.316051
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.307155
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.29931
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.292521
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.289395
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.302025
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.334305
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.395226
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.534957
(331.42, 7.37, 369.30) (327.17, 2.56, 346.47) (2.10, 0.13, 2.78) Cabin 9.716027
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.46559
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.610191
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.55176
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.519576
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.494661
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.471035
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.44868
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.427548
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.407644
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.388922
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.37138
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.35499
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.339733
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.325608
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.31259
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.300671
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.289826
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.280058
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.271355
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.2637
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.257092
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.254093
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.265305
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.293617
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.344689
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.438137
(331.42, 7.37, 369.30) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.827751
(331.42, 7.37, 369.30) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 20.30594
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.582759
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.529183
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.498682
ë(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.473987
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.450573
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.42842
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.407491
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.387771
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.369242
(331.42, 7.37, 369.30) (330.67, 1.44, 350.23) (0.81, 2.16, 0.81) Human 5.351871
