¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.96, 7.47, 334.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.49479
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398938
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571785
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757226
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961491
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201008
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436621
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662553
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904977
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158665
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440973
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760655
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038826
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321636
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677376
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183415
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.698745
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32474
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95845
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64749
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52694
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12356
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10043
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03753
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79145
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34344
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395357
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567952
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753112
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957634
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196817
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435093
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660909
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90319
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156738
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43722
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75656
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037443
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32015
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668996
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161571
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697527
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31007
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96625
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6543
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50555
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07572
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07273
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00686
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81611
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2859
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391959
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564315
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749212
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953915
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192776
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43392
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659647
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901845
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155289
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433928
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752966
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036844
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31951
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661419
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140339
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697249
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29618
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97715
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66238
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48513
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82796
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04794
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97942
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67775
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23287
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388746
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560878
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745526
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950333
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188885
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433102
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658766
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900944
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154316
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431094
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749876
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037031
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319707
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654638
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.11971
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697911
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28307
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98925
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67173
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46568
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78628
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01804
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06477
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54467
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18434
Œ(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38572
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557639
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742052
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946889
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185143
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432638
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658269
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900486
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153822
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428721
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747286
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037999
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320748
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648654
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099683
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699514
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27073
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00257
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68235
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44851
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74514
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95078
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21884
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41671
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7332
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382878
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554598
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738791
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943581
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18155
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432529
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658151
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900471
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153804
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427951
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745199
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039752
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322631
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643463
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080252
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695658
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25916
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01711
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69425
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47928
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70448
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88657
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37675
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29371
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60308
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380221
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551754
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73574
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940413
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178107
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432775
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658416
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900896
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154263
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428448
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743611
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042288
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325356
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639065
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061418
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674143
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24835
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00632
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70743
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49997
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66431
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82539
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34082
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17562
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47894
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37775
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549109
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732905
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937383
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174815
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433334
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659061
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901766
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155201
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429462
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742524
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045612
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328928
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635458
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043175
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653308
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23831
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99472
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7219
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51649
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62464
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76723
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23789
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06225
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36068
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94355
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375153
”(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546663
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73028
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934489
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171673
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42991
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660089
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903077
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156615
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430992
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741936
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04972
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333342
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639427
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025518
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633151
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22903
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98401
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73767
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53449
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5855
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71195
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13834
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96045
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36982
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82556
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372649
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544414
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727869
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931735
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168681
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426649
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661498
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904832
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158508
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433039
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741849
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054617
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338605
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645098
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017822
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613667
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22438
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97417
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75473
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19116
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54682
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65962
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04215
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86845
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46122
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71349
“(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370306
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542364
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72567
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929119
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165839
(336.39, 7.37, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423552
