¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(380.82, 7.46, 346.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76852
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52035
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16491
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56569
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97533
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91663
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03733
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3938
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06881
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18901
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46585
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81108
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812741
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039327
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285604
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554105
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855033
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189861
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560613
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97333
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435458
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938306
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502232
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14422
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86884
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96988
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88593
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00052
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34885
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01273
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11708
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3634
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76166
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806232
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032266
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277896
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545715
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845549
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179352
Û(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548978
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960352
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420856
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922455
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484257
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12369
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8578
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18989
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8555
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96405
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30436
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95724
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04598
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26227
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71585
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799726
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025221
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270253
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537355
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836064
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168936
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537394
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947386
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406327
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90672
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466416
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10332
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83433
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46915
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82535
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92792
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26031
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90235
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9757
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67541
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67357
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793302
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018218
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262643
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529053
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826632
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158491
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525821
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934513
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39183
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891089
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448762
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08308
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81102
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65467
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86465
Í(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89215
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21671
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84806
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90627
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58349
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64537
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786873
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011311
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255089
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5208
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817217
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1481
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514255
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921606
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37739
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875615
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431192
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06305
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78793
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62778
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1028
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85673
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17357
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79438
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83767
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49278
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62226
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780549
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00441
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247589
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512621
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807814
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137724
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502776
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908806
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362997
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860228
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413787
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04319
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76503
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60109
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45061
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82166
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13088
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7413
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7699
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40327
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5907
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774213
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997567
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240136
è(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504513
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798477
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127418
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491319
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896017
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348671
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845007
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396534
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02348
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74235
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57469
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54955
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85713
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08865
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68883
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70297
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31497
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56036
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767948
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990779
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232755
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496445
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78914
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117118
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479877
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883289
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334401
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829884
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379426
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00397
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71987
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54855
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51874
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11195
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04689
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63697
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63687
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22786
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5335
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761745
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984014
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225443
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488461
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779827
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106843
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46853
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87059
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320155
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814909
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362477
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984621
Ü(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69762
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52265
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48822
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48026
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00558
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58572
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5716
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14194
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50999
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755545
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977351
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218166
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480477
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770564
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096622
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457215
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857959
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306008
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800047
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345652
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965451
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67555
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49699
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45804
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59732
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96474
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53508
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50717
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05722
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62491
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749432
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9707
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210942
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472627
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761337
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08644
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445919
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845398
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291918
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785336
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328996
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946471
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65373
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47161
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42818
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56164
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22654
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48505
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44357
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97369
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36762
í(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743373
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964114
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203777
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464819
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752143
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076326
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434696
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833693
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281216
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770747
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312526
(380.77, 7.45, 346.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927676
