¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(413.97, 8.10, 362.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49287
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11258
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486892
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846702
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131574
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437281
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766129
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1208
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50431
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92022
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146342
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518919
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896869
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186876
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496627
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829979
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18963
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57876
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.001
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180124
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543503
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923827
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243312
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557209
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895138
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25996
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65484
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15197
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214027
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568169
„(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950825
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300868
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619025
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961707
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3318
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73262
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40529
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24098
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592833
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977913
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359558
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682085
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02962
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40518
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87736
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66984
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263634
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617569
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00503
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419373
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746407
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09897
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48014
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11638
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94636
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286272
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642342
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032201
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460875
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812046
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16974
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61291
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36551
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2356
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308953
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66715
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059445
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490876
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878981
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24196
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83834
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62543
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53847
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331647
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691954
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086668
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520924
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947248
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35768
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0729
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89679
†(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354374
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716774
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113966
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551018
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01691
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57018
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24749
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93191
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377069
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741638
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141268
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581144
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06811
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5778
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17853
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85406
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39978
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766514
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175836
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627599
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07516
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51679
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11018
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77692
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430291
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806887
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220623
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677112
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08263
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45849
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04243
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70057
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467503
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847715
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26562
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726902
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09049
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46698
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97536
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62501
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504901
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888773
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310844
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749636
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09881
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47596
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90889
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55021
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542418
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92998
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356288
„(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757762
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10748
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48536
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89481
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4762
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580103
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971363
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40193
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766222
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11663
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49525
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90549
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40299
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617923
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012918
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447805
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775074
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12617
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50557
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91668
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36362
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655874
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05462
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457886
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784337
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13614
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51632
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92838
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37627
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69392
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096505
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466844
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793923
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14652
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52754
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94555
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40792
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732087
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138475
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476173
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803986
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15731
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54898
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97574
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769303
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180337
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485878
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817367
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1822
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5773
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00654
‡(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799433
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189707
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502488
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842048
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20883
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60619
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03794
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829391
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208971
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525784
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867151
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23594
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63558
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06992
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868994
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221555
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549475
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892715
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26359
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66553
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18172
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910335
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234043
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569845
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918729
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29173
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69605
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09161
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934574
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246817
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583601
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945182
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32033
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72706
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07811
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946669
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25983
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597666
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963087
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34946
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75865
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14263
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958958
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273076
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611953
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97855
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37633
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7908
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19234
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971509
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286535
ƒ(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62651
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994307
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39345
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33066
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22704
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984245
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300281
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641315
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01035
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41086
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10698
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2288
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997179
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314254
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656408
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02665
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44829
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29392
(416.84, 8.29, 363.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12452
