¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.84393
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736033
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125674
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578654
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98567
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530455
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28958
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12583
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01657
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11293
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4143
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44721
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42084
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39737
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37677
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35902
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.34411
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33202
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32275
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31627
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31259
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3117
(343.68, 7.13, 381.07) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3136
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974861
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225474
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499353
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786215
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097138
ˆ(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409641
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734727
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124815
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.580897
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989868
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538627
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29492
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12989
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00367
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09778
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39619
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4338
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.40745
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.384
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36343
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3457
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3308
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31873
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30947
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.303
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29932
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29844
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30034
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972145
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222511
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496109
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782629
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093199
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408632
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733621
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12399
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579975
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994448
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546756
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29978
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13389
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.991
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08283
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37832
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42323
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3969
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37347
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35291
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33519
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32031
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30825
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29899
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29253
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28886
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28798
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28988
ì(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969386
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219499
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492811
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779055
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089273
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407805
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73272
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123202
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579092
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999408
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554835
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30415
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13784
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9785
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06812
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36073
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41548
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38917
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36575
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3452
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3275
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31263
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30057
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29132
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28487
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2812
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28032
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28222
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966579
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216441
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48946
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775496
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085363
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407169
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73202
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122451
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578253
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00475
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562868
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30803
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14172
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96615
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05359
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34338
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41055
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38425
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36084
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3403
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.32261
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.30774
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29569
Ÿ(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.28644
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27999
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27632
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27544
(343.68, 7.13, 381.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27734
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564784
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839291
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139235
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468204
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830545
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231563
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677621
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176682
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7387
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37618
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10527
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95805
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94999
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13478
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36685
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61817
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44835
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37071
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56545
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840034
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140037
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469088
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831555
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232671
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678879
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178085
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740248
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37795
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10732
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98604
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96461
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14972
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39268
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66047
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49506
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35087
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67852
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65466
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63564
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62144
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.61206
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60748
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6077
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.61271
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62253
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63716
Š(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566108
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840729
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140805
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469944
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832498
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233677
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679982
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179346
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741716
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37962
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12589
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01388
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00002
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16444
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41879
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70467
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71418
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.55747
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566683
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841388
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141503
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470683
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833328
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234621
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681045
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180542
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743052
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38034
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14952
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04156
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03555
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17889
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44519
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88503
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96107
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68584
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567204
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841963
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142148
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471406
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834139
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235493
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682018
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181643
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744297
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37006
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17303
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06903
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0712
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19306
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47186
ƒ(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84965
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21639
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78869
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567699
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8425
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14272
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472076
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834828
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236257
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682907
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182623
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741812
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35973
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19191
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09634
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10697
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22982
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46325
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78139
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48057
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88709
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568147
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84298
(343.91, 7.18, 381.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143261
