¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529913
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68851
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46957
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75375
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03479
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33043
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64175
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75647
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52007
²(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98103
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16402
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04018
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429596
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808782
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211018
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559383
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050714
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661214
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252213
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825949
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47219
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17264
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92881
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66208
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19347
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48553
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75501
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03828
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33633
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65023
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04994
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53277
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84908
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02743
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391489
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76588
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188337
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541305
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035557
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668749
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242742
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815219
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45749
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15583
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90577
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63608
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89586
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1343
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48812
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75985
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04554
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34619
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79347
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83043
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37737
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03082
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353376
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722964
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139669
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522828
·(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041194
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675346
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233075
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804295
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44269
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13892
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88311
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39608
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61313
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84042
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07869
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49425
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76841
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0567
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36021
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22592
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.903
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82486
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315233
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680052
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091079
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503962
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046032
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680995
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223194
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793112
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42777
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1219
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8608
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13699
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34426
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56122
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7885
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03754
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46354
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78085
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07201
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37863
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45083
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35083
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277074
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637173
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042556
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502438
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050024
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685649
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213149
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781741
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41275
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10473
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70059
¸(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89017
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08836
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2957
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51279
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74017
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0095
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43548
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7974
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09166
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92407
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93824
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238975
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59436
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994141
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505187
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053172
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689322
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202881
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770138
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3976
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08748
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57626
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65485
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84453
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04296
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25054
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46788
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69559
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98431
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41055
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81821
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11585
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57432
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200876
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551632
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945835
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507217
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055506
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690181
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192435
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758335
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38237
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06931
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52746
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59263
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66079
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80211
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00086
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20883
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42662
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65481
º(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96227
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38905
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84351
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14474
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162812
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508953
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908084
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508491
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057008
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680719
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181769
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746285
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36703
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03588
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48105
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54554
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61304
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68361
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76291
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96218
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1707
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38907
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61792
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9436
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37121
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83085
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124856
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466379
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873054
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49713
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057628
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671082
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170955
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734051
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35158
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00264
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43693
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50081
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56767
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63758
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71063
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78696
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92701
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13625
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35538
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58512
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92844
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35727
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81831
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086946
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423942
°(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837728
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444611
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057453
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66127
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159986
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72162
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33346
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96959
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39509
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45837
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52464
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59391
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66632
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74196
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8209
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90326
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10554
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32567
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55642
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91716
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34751
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049146
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3848
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802048
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39023
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056445
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651344
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148811
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708971
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3044
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93673
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35553
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41823
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48393
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55263
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62441
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69942
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77772
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85938
(377.82, 11.31, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94452
