¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(443.60, 14.27, 271.80) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.72329
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723749
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870264
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02325
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18306
·(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783153
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853736
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927143
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003518
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165664
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25167
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399899
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58789
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786269
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990053
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106321
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22747
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353756
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485403
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622711
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765967
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915584
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07176
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23501
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756265
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826221
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898988
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974704
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053464
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135401
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220624
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309311
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477926
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670809
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874451
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019856
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138465
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262067
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390907
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525283
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665489
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811786
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964567
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12421
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730592
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799947
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872103
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947176
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025274
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106512
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191025
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278954
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371675
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559355
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757376
µ(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936373
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052553
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173595
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299798
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431347
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568567
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711794
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861307
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09788
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40581
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706091
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77488
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846449
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920926
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998373
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078957
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162802
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250003
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340757
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451703
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644372
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847784
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969612
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08826
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211901
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340765
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475183
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61544
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82744
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08729
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4011
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682782
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751038
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822062
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895918
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972809
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052757
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135921
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222447
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312498
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406189
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535263
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73322
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88957
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00589
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127082
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253401
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385134
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574407
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818978
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07836
¸(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39805
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660647
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728388
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798869
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872206
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948499
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027847
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110418
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196321
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285688
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378684
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475443
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622618
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812326
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926404
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045274
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169149
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3373
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56786
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812054
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07107
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39673
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639618
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706876
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776874
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849705
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92542
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004245
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086224
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171516
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260262
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352565
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448671
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54865
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713993
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849691
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966374
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114715
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332471
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562788
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806721
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06545
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39704
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76937
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619724
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686539
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756052
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828398
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903617
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981912
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063358
·(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148084
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236235
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327917
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423358
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522686
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626067
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775708
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905509
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111465
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329083
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559223
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802958
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06147
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39903
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77153
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60095
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667323
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736418
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808287
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883043
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960858
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04175
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125945
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213528
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30465
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399481
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498169
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600901
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707842
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903681
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109559
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327059
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557084
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800725
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0591
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4027
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77542
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583258
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649261
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71792
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789385
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863689
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941033
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021446
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105127
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192205
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282795
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377032
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475121
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577029
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682729
·(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903139
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108981
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326443
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556458
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800068
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06171
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.408
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78116
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566689
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632299
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700581
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771635
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845527
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922418
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00241
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085636
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172202
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262262
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35598
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453169
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554087
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659196
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903828
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109747
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327255
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557274
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800913
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06825
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41501
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78867
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19242
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551199
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616463
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68439
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755057
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828564
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905045
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984623
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067397
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153494
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243094
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335836
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432276
(443.57, 14.02, 269.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532641
