¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(442.89, 14.85, 257.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087839
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40651
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22537
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18798
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33936
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79592
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65456
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07011
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.30527
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665746
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880725
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114655
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369259
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647115
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953497
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29881
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681783
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09614
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55698
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08191
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.666655
²(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36415
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17592
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12938
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26738
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70241
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54283
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36311
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13781
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654332
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.86834
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101203
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354599
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631152
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9357
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279125
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6599
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073005
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531054
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051992
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632671
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32223
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.127
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07148
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19634
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61006
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67042
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23603
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29939
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643014
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856057
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087864
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340065
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615334
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918034
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259592
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638194
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050106
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505404
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022411
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599085
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28074
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07862
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01426
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12621
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61525
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55435
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11053
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38349
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631797
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843881
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074644
·(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325662
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599663
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9005
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240213
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616666
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027447
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480032
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993171
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565898
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23969
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03079
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95773
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.057
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5247
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43983
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98655
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20209
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62068
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83181
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061539
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311389
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584062
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883105
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22099
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595316
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.005028
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454936
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964266
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533111
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19908
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98349
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90187
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91846
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43521
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32684
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86412
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02391
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609665
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819847
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048553
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297248
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568608
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865847
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201923
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574148
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982851
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430118
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935702
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500721
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15891
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93674
×(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68347
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84664
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34683
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21531
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7432
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84902
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598753
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807992
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03569
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283242
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553304
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848728
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183018
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553161
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960916
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405581
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906977
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.46873
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11919
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65837
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62852
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77771
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25946
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1053
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61991
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68435
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587945
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796247
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022947
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269371
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538151
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831919
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164273
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532362
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939202
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381325
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877814
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43714
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0799
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61217
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5742
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71293
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17317
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99675
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48461
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5446
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577244
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784614
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010327
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255638
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52315
ú(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815576
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145693
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511751
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917723
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357351
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850423
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.405951
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7495
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5665
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52055
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64907
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08794
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88971
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32782
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40711
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.38493
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.35454
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.32878
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.30761
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566629
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773093
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997831
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24204
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508303
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799405
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127277
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491328
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896192
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333659
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823778
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00826
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71059
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5214
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46756
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58597
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00378
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76962
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17339
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27186
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.2188
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.18871
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.16319
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.14224
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556094
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761717
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985461
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228583
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493611
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783409
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109028
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471096
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873641
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310253
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797462
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976175
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67215
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47676
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41524
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52372
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91192
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64864
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02122
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13882
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.0595
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.02967
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 23.0044
(441.68, 14.93, 256.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 22.98366
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545665
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7505
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973217
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215265
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479076
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767591
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09095
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451056
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851309
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287132
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363707
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945333
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63411
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43268
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36355
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45746
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81649
(441.68, 14.93, 256.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5296
