¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31696
˜(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.10511
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.151493
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.2066
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.279967
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.356862
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.437428
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.521894
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610585
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703767
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.80174
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904865
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01351
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128104
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249079
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376998
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512424
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614697
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714483
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819028
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928657
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46238
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.45798
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.45816
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46291
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47225
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.962208
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.003036
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.045477
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.08966
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.135626
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.184777
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.257333
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.333299
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.412902
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.496346
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.583982
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675988
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.772723
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874518
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981709
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094786
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214121
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340244
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468509
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562012
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659854
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762326
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869781
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512753
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.4564
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.45657
—(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46133
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47066
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.948522
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.988946
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.031069
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.074847
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.120436
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.16782
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.235432
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.310513
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.389202
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.471699
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.558241
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.64915
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744696
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845181
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.951061
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062613
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180391
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304834
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419497
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511202
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607211
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70772
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813084
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923571
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.45938
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.45956
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46432
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47365
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.935405
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.975522
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.017251
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.06072
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.105884
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.15293
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.214252
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.288524
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.366313
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.447854
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.533405
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623236
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717612
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816896
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921456
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031627
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147871
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270688
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372225
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462302
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556525
™(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655181
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758563
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866939
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980672
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46712
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47188
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.48122
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.922881
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.962699
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.004101
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.047155
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.092021
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.13865
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193809
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.267257
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.344194
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.42485
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509401
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.598199
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691516
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.789621
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892909
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001748
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116511
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237756
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326725
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415191
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507705
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604588
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706099
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812475
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924045
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47927
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.48403
(341.73, 7.25, 379.79) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.49337
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.91094
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.950441
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.991526
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.034262
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.078749
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.125062
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.174034
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.246734
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.322861
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.402621
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486277
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574062
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666334
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763306
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865405
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972932
’(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.086356
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199687
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282884
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369813
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460725
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555881
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655599
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760022
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869577
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984563
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.50076
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.51011
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.899551
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.938771
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.979545
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.022002
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.066154
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.112098
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.159909
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.226935
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.302243
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.381181
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.463956
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550834
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.64205
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.737968
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.838893
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945193
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057268
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158819
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240587
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326086
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415504
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509037
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.606977
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70962
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817205
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930155
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.52212
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.53148
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.888731
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.927652
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.968184
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.010314
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.054164
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.09981
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.147264
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.207832
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.282387
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.36052
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.442431
Š(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528416
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618656
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713538
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813368
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918455
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029261
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119396
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199903
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283982
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371921
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463909
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560212
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66112
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766871
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877835
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994316
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.55748
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.878482
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.917166
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.957408
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.999245
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.042807
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.088136
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.135274
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.189406
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.263257
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.34063
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.421751
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.50683
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.596165
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.69003
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78881
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892768
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002353
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081464
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160689
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.243455
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330019
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420538
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515247
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614497
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718496
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827548
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942055
(341.73, 7.25, 379.79) (303.33, 1.59, 391.87) (1.70, 3.00, 10.49) Fence 23.58816
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.868764
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.907223
(341.73, 7.25, 379.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.94721
