¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449773
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10503
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.12074
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1404
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16403
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19166
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249339
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436691
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602855
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780616
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985514
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292606
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622581
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927905
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26419
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703999
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129287
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552217
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963543
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408335
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859588
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6465
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36739
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83311
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70494
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65689
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16743
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51556
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231795
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409636
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573994
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749748
‚(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938196
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237925
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573228
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893607
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226356
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653071
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062393
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478028
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893816
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331341
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795537
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58841
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30835
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73969
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54297
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45218
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90052
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15314
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214471
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38308
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545662
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719503
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905796
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18414
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513305
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859844
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189139
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60288
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996959
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405495
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825769
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25629
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732956
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52968
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2524
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64797
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.385
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25301
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64169
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80323
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.197294
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357066
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517886
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689827
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874043
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131228
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454438
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815009
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152519
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55338
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932983
„(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334621
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759408
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183125
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651903
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47029
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19629
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55802
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2309
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05922
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39063
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46527
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18036
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331522
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490711
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660785
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842936
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0792
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396567
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750274
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116492
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504539
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870395
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265388
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694693
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111826
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573007
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41033
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14004
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46979
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08059
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87061
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14709
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13871
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.158782
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306497
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464023
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632319
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812458
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028029
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339692
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686771
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075479
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456356
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809204
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1977
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628665
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042336
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496178
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34981
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08367
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37853
‡(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93393
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68707
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91074
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82309
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135703
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.281957
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437865
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60442
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782619
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977666
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283862
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624435
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00549
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402793
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749315
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13158
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555253
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974639
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421347
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27889
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02715
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26535
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79084
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50839
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68135
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51791
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113086
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257886
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412272
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577106
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753439
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942487
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228949
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563227
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936832
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350058
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690783
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066958
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483567
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908623
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348484
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20038
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97057
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15445
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65123
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33444
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45868
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22275
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96615
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090867
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234336
…(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387183
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550329
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724809
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911873
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175022
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503164
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869539
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288706
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633538
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003805
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413573
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844314
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277523
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12167
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91184
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0458
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51499
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16508
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24245
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93717
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57162
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06917
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211253
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362626
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524136
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696845
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881918
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122065
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444236
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803592
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2138
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581568
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942105
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345236
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781638
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208447
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05347
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83333
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9394
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38205
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00015
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03246
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66081
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19156
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.047826
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188608
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338538
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498489
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669463
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852587
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069998
‡(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386371
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738924
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140271
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540763
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881809
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278505
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719052
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141164
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999467
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75633
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84255
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25232
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83954
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8285
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39327
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82535
(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026988
