¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472035
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.16133
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.1564
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.15365
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.482477
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.473859
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.466332
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.459888
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.454523
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.45023
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.447003
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.444841
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.443743
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.443706
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.44473
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71891
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.00241
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.96944
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93878
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.91043
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.88434
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.86048
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.83883
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.81938
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.8021
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.78697
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.77399
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.76313
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.75438
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.74775
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.74321
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.74078
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.514525
(435.08, 14.19, 307.69) (440.48, 7.42, 290.05) (0.56, 0.85, 1.37) Fence 5.505966
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713407
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001989
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31794
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66533
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049002
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460307
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91741
ù(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441006
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.032
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.54072
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.60868
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.5771
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.54774
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.5206
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.49564
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.47283
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.45216
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.4336
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.41712
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.40273
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.3904
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.38012
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.37188
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.36567
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.36149
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.35933
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202912
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445968
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710205
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998472
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314085
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661086
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044331
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453072
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907332
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429689
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01922
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.2766
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.24409
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.21377
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.18561
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.15958
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.13566
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.11381
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.09402
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.07626
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.06053
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.04681
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.03507
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.02531
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.01752
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.0117
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.00783
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.00592
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200213
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443037
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707024
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994961
ü(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310276
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656869
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039656
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445988
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897394
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418503
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.853377
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.936889
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.905619
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.876465
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.849395
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.824386
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.801407
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.780438
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.761458
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.744448
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.72939
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.71627
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.705076
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.695794
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.688416
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.682938
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.679351
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.677652
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19752
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440124
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703873
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991539
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306499
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652685
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035035
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439024
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88752
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407419
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.652941
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.620736
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.590611
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.562532
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.53647
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.5124
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.490295
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.470136
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.451899
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.435571
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.421132
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.408567
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.397866
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.389018
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.382013
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.376847
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.373512
ú(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.372005
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194873
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437239
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700749
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988101
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302753
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648561
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028899
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432151
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879884
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.275456
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.356939
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.325858
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.29679
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.269705
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.244574
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.221371
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.200073
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.180659
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.163111
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.147408
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.133537
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.121484
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.111237
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.102782
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.096119
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.091235
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.088126
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.086792
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192245
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434408
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69763
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984735
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299024
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644495
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022821
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425432
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872387
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.112302
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.08028
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.050242
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.022157
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.995992
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.971722
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.949324
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.928772
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.910049
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.893133
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.87801
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.864664
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.85308
û(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.843249
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.835159
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.828805
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.824178
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.821275
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.820092
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189649
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431566
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69455
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981359
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295348
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640434
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016853
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418824
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.776694
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.85219
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.821197
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.792128
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.764954
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.739644
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.716176
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.694524
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.674666
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.656583
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.640255
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.625668
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.612805
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.601655
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.592207
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.584452
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.578382
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.57399
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.571274
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.570229
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18707
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428788
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691497
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978042
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2917
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636428
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011033
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41235
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.640093
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.608156
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.578121
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.549954
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.523631
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.49912
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.476397
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.455439
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.436225
‚ (435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.418736
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.402954
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.388864
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.376451
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.365703
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.356609
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.349162
(435.08, 14.19, 307.69) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 8.343351
