¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(353.03, 9.41, 316.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66709
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86081
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8219
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709654
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891121
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08578
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295002
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520439
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763954
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02784
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314614
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606191
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600597
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77844
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137685
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494488
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.885826
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316868
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79968
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28278
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81789
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41309
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99669
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61737
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34733
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05576
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85479
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97236
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95152
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716115
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898092
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093238
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303023
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529052
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773287
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037916
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325587
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364537
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472649
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793594
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156938
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515984
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909411
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342857
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828762
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31854
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85755
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45723
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05013
‘(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67656
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41608
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13493
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94463
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08836
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08659
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722838
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905262
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100909
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311278
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537974
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782914
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048376
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163418
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229261
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476687
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80928
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174165
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53827
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933866
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369814
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858903
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35565
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89871
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50308
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10571
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73855
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48755
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21734
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03816
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20894
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22879
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729773
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912671
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108869
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3198
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547145
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792884
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977124
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004195
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186201
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491507
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825498
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191985
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561349
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9592
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.39775
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890117
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39413
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94141
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55066
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16346
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80472
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56182
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30307
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1355
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33427
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37849
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736857
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920267
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117039
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328621
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55667
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803111
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795588
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919016
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200237
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506812
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842253
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210404
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585235
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985424
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426672
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922416
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.434
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98567
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60001
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22344
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87339
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63894
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3932
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23674
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46448
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50351
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744225
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928139
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12545
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337673
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56639
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615598
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697118
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932343
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214721
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522609
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859548
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229425
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609929
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012546
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456595
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955814
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47528
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03152
…(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65115
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28568
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94461
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71899
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48705
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.342
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59974
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66312
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751775
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936216
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134134
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346968
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462783
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500178
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680434
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94608
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229654
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538899
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877384
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249053
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635444
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040574
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48753
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.990323
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51799
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07898
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70412
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35023
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01846
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80203
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58451
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4514
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74022
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8293
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759303
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944501
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143051
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320681
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317184
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430641
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691202
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96023
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245036
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555682
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895768
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269289
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661784
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069519
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519485
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02596
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56215
ƒ(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12807
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75895
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41714
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09497
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88814
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68568
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56506
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8861
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0023
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765655
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953055
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152196
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160894
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230377
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440814
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702259
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974793
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260873
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572964
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914699
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290139
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68896
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099391
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552475
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06273
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6078
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17883
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81567
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48647
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17423
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9774
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79067
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68311
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94294
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2327
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772167
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961827
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037018
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065695
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209797
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451253
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713608
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989772
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277165
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590745
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934186
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311609
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716981
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130205
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.586514
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10066
ù(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65494
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23129
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87432
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55827
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2563
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0699
(354.51, 9.59, 317.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8996
