¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(424.35, 14.93, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337177
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5365
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37047
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37239
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60378
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35891
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65267
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51485
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88234
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57164
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31458
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565203
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83084
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120276
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436886
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784511
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167912
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587225
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036832
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538063
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11146
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7864
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54763
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38334
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39402
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62964
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04457
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03983
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55126
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92788
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.60352
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318329
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569693
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836175
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126155
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443291
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791567
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175735
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593534
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043801
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545828
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12368
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80036
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55907
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39647
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4159
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65579
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08031
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73116
¬(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61927
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97472
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.63722
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.16661
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.16658
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 17.1699
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322046
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573743
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841622
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13204
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449763
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798699
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183608
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599916
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050913
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55378
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13602
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81448
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57076
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41492
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43801
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68225
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11664
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76385
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57518
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02289
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.67933
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.86542
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.86542
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.86871
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325786
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577807
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847067
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138025
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456288
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805892
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191547
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606457
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058211
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561949
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14849
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8287
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58272
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43685
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46031
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70896
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15352
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7974
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86473
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06471
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71878
ß(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.57779
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.57782
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.58108
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329537
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581867
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852584
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14403
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462894
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813143
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199579
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613185
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06566
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57025
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16109
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84306
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59617
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45906
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48289
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73594
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.64581
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.61792
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.59317
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.57152
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.55297
(424.11, 14.92, 246.36) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 16.46944
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.10435
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.09502
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.08884
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333277
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585958
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858145
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150101
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469553
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82047
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207685
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620026
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073251
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578772
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17378
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85755
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61562
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48163
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50566
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76321
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.41084
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.38339
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.35904
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.33774
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.31949
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.13082
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.23537
Û(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.22558
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.21896
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.21551
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.21521
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.21808
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337063
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590075
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863719
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156187
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47624
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827835
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215807
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081013
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587479
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18659
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8722
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63538
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50445
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52867
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79076
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.18573
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.15872
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.13474
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.11379
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.09583
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.51126
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.72304
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.11365
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.09772
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.08497
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.07536
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.0689
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340834
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59415
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869352
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162388
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482992
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835265
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224023
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634121
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088932
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596336
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19952
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88697
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65539
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52761
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55189
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8186
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.28853
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.03677
æ(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.00397
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.06138
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.23233
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.24539
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.78765
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.83387
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.31904
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.30595
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.29606
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.28935
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344599
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598273
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874431
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168572
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489787
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842785
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230743
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641377
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097003
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606986
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21255
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90185
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67562
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55107
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57537
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84669
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27861
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.11229
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.08844
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.06759
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.04973
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.15579
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.85408
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.95875
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.87517
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.33825
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.29449
(424.11, 14.92, 246.36) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.5192
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348375
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602368
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878928
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174825
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496679
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850323
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237431
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648783
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105244
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618573
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22567
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91688
(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69616
ó(424.11, 14.92, 246.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57486
