¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883721
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004709
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678013
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964745
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278704
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623841
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991364
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39499
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843363
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34971
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943811
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62073
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36488
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20967
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19291
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09632
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.89711
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87028
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8477
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82807
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81138
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79761
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78674
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77877
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77368
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77148
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378513
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571949
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780984
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007534
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681278
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968336
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282641
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628203
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998654
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403063
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852349
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356354
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95134
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62935
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37978
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22689
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21306
¼(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00792
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.84743
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85034
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81618
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78506
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76222
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74851
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7377
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72978
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72473
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72256
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380837
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574454
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783696
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421299
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684722
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972072
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286729
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632692
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006207
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411442
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861674
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364777
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959216
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63836
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3952
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24474
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23394
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00415
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.80097
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.47405
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.5437
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.81295
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 21.43666
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.3976
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.25312
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.23959
(378.74, 14.53, 272.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.36923
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383253
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577059
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786514
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424566
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688269
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975948
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290984
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637387
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014039
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420081
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871315
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375563
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967381
³(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64771
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41119
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26324
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25557
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00197
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.75767
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.49749
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.57387
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99058
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385759
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579764
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185153
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427943
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691943
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97997
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295407
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642262
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022106
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429037
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881279
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386734
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97588
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65743
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4277
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28236
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27797
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00137
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.7175
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.52187
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.366
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75578
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.73365
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71541
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70103
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69051
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.46833
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68101
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388359
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582568
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188389
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431474
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695785
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984162
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300012
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647313
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030447
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43827
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891563
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398262
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984695
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6675
Ã(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44477
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30212
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30111
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00235
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.68041
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.5472
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.11336
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70625
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68419
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66601
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65169
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.22022
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.2118
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63179
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391049
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967241
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191738
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435108
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699733
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988502
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304748
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652544
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036767
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447803
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902171
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410153
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993836
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67798
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42888
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32253
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32428
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00494
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.64636
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.57349
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.14771
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.4281
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.20876
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.06325
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.9274
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393831
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970457
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19521
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438866
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703836
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992983
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309656
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657949
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042747
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457623
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913112
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422406
Ë(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00327
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68879
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41671
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27572
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32806
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00911
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.61532
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.60073
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.30406
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47508
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.27481
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63945
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62156
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60849
(378.74, 14.53, 272.10) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 16.10132
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59676
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765567
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973768
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198781
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44276
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708059
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997595
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314738
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663536
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048922
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467728
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924375
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435021
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01306
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69996
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41273
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11293
(378.74, 14.53, 272.10) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 12.2867
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01539
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.58726
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.62893
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.74326
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.52378
(378.74, 14.53, 272.10) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 12.26754
(378.74, 14.53, 272.10) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 12.38323
(378.74, 14.53, 272.10) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 12.25634
(378.74, 14.53, 272.10) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 12.36796
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768742
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97716
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202482
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446771
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71243
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002363
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319965
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669306
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055313
Ç(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478119
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935955
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448013
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02439
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7115
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41004
(378.74, 14.53, 272.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9547
