¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶ (371.18, 9.01, 337.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.227116
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37442
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03469
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04432
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.558
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.176096
ş(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.303196
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.439201
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.58493
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.739144
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905123
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0765
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261057
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46068
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677157
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913891
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173096
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457373
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770471
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116971
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492784
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909489
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37697
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905058
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506184
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19649
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99716
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93684
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05491
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4072
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07547
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0805
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60499
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.178515
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.305807
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.441974
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.587967
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743563
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908099
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079435
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26421
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464946
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68339
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921267
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181146
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466228
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780242
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12765
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502253
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920062
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388867
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91852
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52154
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21419
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01778
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96117
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08402
ˆ(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44264
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1196
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12082
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65734
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.181124
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.308543
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.444943
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.591133
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.748219
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.911081
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.083276
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269738
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47156
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690542
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929071
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189666
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475572
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790546
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136828
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512448
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931437
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401634
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932987
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538069
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23321
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03994
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98729
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11531
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48078
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16716
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16531
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71513
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.183864
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.311511
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.448082
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.594511
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.751845
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915989
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.089238
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276178
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478491
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698128
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937284
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198664
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485449
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801439
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146633
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523345
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943588
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415335
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948462
„(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555717
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25355
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06365
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01527
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14882
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5217
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21577
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21398
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77846
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.186797
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.314615
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.451428
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.598106
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755632
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.92154
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09549
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282953
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485829
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706062
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945949
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208118
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495808
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812854
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157077
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53493
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95653
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429887
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964935
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574564
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27524
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08895
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04516
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18463
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56536
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25777
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26694
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84737
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.18991
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.317977
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.454969
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.601878
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.758804
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.924956
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102047
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290036
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493477
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714364
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954984
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218035
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506697
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824869
†(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168159
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547222
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970285
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445356
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982473
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594568
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29831
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11584
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07691
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2227
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61187
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30313
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32423
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92202
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193181
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.321448
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.458707
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.605914
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.762236
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928627
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.108111
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297455
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501542
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723098
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964474
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22842
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518111
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837188
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179868
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560226
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984838
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461697
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001025
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615715
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32277
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14436
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1106
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2631
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66122
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35195
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38596
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00247
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.196635
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.325104
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.462646
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610117
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765867
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932544
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112353
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305195
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509899
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732193
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9744
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239249
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530012
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84836
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192226
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573992
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000191
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478971
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020615
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638119
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34858
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17449
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14623
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30586
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71349
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40428
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45211
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08885
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.200227
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328985
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.46675
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614527
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769766
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936733
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116841
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311684
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518658
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741706
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98475
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250597
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542461
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860159
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205263
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58843
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016367
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497173
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041205
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661699
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37583
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20627
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18376
(371.80, 8.93, 338.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.351
