¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
² (371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.212348
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53347
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.3745
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.26284
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.24413
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.23112
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.22087
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.21342
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.20886
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.20711
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.691406
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.833626
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.989197
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.156154
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.335746
õ(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.533464
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.747754
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.980523
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.235593
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.517776
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.828104
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141376
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568759
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046127
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593451
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18898
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86553
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64082
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53782
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58752
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.2585
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.17991
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.15875
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.1409
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.12558
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.11292
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.10274
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.09517
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.69373
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.837124
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992941
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.160172
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.340549
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.538829
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.753566
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.986838
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.242784
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525659
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770772
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157675
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586909
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073243
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620975
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2201
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90104
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6816
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58524
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64329
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.26196
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.18268
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.15831
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.13686
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.11805
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.10188
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.08822
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.07712
÷(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.69625
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.840816
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.996895
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.164412
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.345742
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.544439
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.759643
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.993443
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.250278
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.533876
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786008
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174548
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607753
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101001
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649352
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25213
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93755
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72368
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63413
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70084
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.39234
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.27355
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.24322
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.21635
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.19238
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.17123
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.15289
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.13727
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.698969
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.844703
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.001054
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.168876
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.351163
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.550296
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.765987
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.000339
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.258081
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448123
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801714
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191888
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63313
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129451
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678478
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28513
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97517
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76696
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68453
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76019
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03839
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58199
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46877
Û(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78012
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61008
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.44034
(372.24, 8.78, 336.12) (391.64, 1.32, 354.25) (0.81, 2.16, 0.81) Human 12.37862
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702537
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.848782
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005424
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.173565
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.356813
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.556397
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.772599
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.007526
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122198
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463084
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817883
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212863
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659166
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158659
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70847
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31906
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01389
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81155
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73642
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82139
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11159
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67108
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59118
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90287
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73929
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.706536
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.853056
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.009999
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.178475
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.362689
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.562747
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.779481
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.015006
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138619
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478214
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834529
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236758
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6858
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188521
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739263
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35394
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05369
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85743
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78987
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88441
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18705
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74969
Ì(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68839
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03023
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86357
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.710718
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.857525
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.014785
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.183611
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.368796
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569345
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.786631
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840325
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155385
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493748
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855373
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261232
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713055
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219134
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770913
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38978
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09464
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90462
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84487
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94933
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26487
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82057
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78903
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1623
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9933
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.715082
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.862188
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.019778
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.189043
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.375131
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.57619
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.794049
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855895
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172504
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509727
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877916
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286231
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740978
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250453
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803369
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42657
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13671
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95316
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90147
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0162
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34505
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89402
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82378
Â(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29919
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07539
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.719628
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.867046
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.024981
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.195133
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.381694
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.583283
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577048
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869132
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189875
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530247
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90098
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311816
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769514
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281807
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836739
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46438
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17992
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00303
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95968
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08501
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42225
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97012
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84809
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44101
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0111
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.724355
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.872098
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.030393
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.201436
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388488
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.590625
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589346
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882632
