¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(434.25, 13.90, 290.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0606
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567083
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844143
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13974
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459711
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805756
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201678
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673504
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20236
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716354
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08625
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48755
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99405
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68418
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07692
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30769
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54766
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7981
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06137
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33833
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90622
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94636
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4198
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92738
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306555
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565521
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841955
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137327
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458945
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80495
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202508
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674468
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199242
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749739
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12234
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52665
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06368
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76303
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19919
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43117
·(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67471
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93056
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19952
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58465
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3185
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12205
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.607
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12732
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305093
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563992
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839778
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134921
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458223
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804153
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20332
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675346
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196043
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758064
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15948
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56697
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13464
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84347
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32065
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55763
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8064
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06786
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34286
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97927
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84065
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30458
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80159
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303658
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562389
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83757
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132539
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455619
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803445
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204012
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675009
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192856
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753578
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19769
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60841
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20696
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89697
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44646
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68861
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94291
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21027
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65918
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39947
´(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01876
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49422
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00401
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302162
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56076
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835456
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130213
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453051
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802773
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204592
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672095
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189528
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749116
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.237
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65107
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28069
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93924
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57676
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82435
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08446
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35798
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06137
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72314
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2037
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69133
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300648
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559125
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833354
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127872
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450511
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802193
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205147
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669111
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186191
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74472
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27736
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.704
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35367
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98255
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71177
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96503
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2312
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74193
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41798
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90655
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3958
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89624
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299102
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557462
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831223
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125602
²(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447984
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801674
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205572
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666055
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182798
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74037
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31884
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77184
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39342
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03926
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85161
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11083
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43953
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12967
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56554
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09686
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59545
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297559
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555754
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82917
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123322
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445487
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799778
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203193
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663015
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179314
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736081
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35745
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8409
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43414
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12903
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99654
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26201
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83216
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27323
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72515
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29441
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80291
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885663
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554024
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827129
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121091
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443043
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79705
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2004
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659888
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1758
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731836
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35268
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89941
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47577
µ(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21964
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14673
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52917
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9967
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42191
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91492
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49952
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01863
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81412
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885009
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552268
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825083
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118873
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440591
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794403
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197576
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656693
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172214
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727633
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34789
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93772
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51839
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31106
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30245
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73468
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14139
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57581
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11189
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71256
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35759
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58764
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93361
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884343
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550486
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823089
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116703
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43821
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791754
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194697
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653511
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168615
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723492
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34317
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97692
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56197
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40337
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48618
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87563
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29113
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74746
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31626
Ÿ(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93394
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44666
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3697
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883661
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122549
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82111
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114501
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435818
(434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789141
