¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945616
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.796329
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.932426
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 3.083079
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 3.250718
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.767931
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.752122
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.737339
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.723565
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.710787
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.929711
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.375047
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.910099
(423.48, 14.78, 250.06) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.754325
(423.48, 14.78, 250.06) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.384435
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.25722
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.36499
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.24362
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.72492
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.254392
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.277548
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.364903
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.459725
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.562989
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.675847
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.799674
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.936117
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 3.087174
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.794644
š (423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.777755
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.761909
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.747091
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.733284
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.720476
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.940219
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.387564
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.925261
(423.48, 14.78, 250.06) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.843974
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.60656
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.2376
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.44238
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.32066
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.7507
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.267724
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.279751
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.36729
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.462318
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.565817
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.678943
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.803077
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.939874
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.823489
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.805493
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.78856
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.772675
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.757818
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.743976
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.731133
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.950929
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.400328
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.940729
(423.48, 14.78, 250.06) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.937414
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.53148
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.22158
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.5243
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.40213
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.78061
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.281669
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.28199
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.369716
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.464956
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.568693
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.682091
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.806537
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.943695
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.835386
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.81734
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.80036
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.78443
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.769531
 (423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.755649
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.74277
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.96184
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.413336
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.956501
(423.48, 14.78, 250.06) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.034837
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.46043
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.20914
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.61083
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.4881
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.81467
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.296243
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.284265
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.372181
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.467635
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.571615
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.685291
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.810054
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.867484
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.848296
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.830195
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.813165
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.797185
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.782241
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.768317
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.755397
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.972953
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 5.426591
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36805
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.48848
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.39333
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.20027
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.70209
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.57868
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.85292
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.311464
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.298583
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.374685
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.470357
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.574584
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.688541
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.901846
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.881483
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.862232
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.844074
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.826987
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.810956
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.795963
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.781992
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.769029
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.984269
ú(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77812
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37234
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.41951
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.33012
(423.48, 14.78, 250.06) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 18.19496
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.79817
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.67397
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.89539
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.327352
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.314372
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.377227
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.473121
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.5776
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.691844
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.91696
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.896528
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.87721
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.858989
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.841843
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.825756
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.81071
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.796689
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.78368
(423.48, 14.78, 250.06) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.995787
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74367
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37689
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.35458
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.27073
(423.48, 14.78, 250.06) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 19.75881
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.89918
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.77407
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.94214
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.343926
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.330843
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.379808
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.475926
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.580661
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075687
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384478
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722997
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153992
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676093
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16691
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746295
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32606
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17423
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23702
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26763
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71004
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38167
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.29362
ê(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.21509
(423.48, 14.78, 250.06) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 19.99187
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 20.00523
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.87909
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 20.99319
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.361208
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.348019
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.382426
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.478774
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.583769
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051208
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362861
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699303
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123687
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641664
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102872
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698839
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27265
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09122
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18185
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20263
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68363
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38671
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.18949
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.16315
(423.48, 14.78, 250.06) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 19.13659
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 20.11646
(423.48, 14.78, 250.06) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 19.98916
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 21.04862
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.379221
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.36592
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.385083
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.481663
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725852
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0246
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341639
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675973
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093554
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597827
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040071
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629997
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22016
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00918
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89413
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13868
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61194
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39205
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.14111
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.11486
(423.48, 14.78, 250.06) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 17.09753
(423.48, 14.78, 250.06) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 17.06645
Ş(423.48, 14.78, 250.06) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 17.12265
(423.48, 14.78, 250.06) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 21.10846
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.397989
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.384571
(423.48, 14.78, 250.06) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.387777
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437243
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701814
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998281
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320658
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652996
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06358
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542294
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978495
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544319
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16867
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92816
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77054
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07574
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54481
(423.48, 14.78, 250.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39757
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.09633
(423.48, 14.78, 250.06) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.07016
(423.48, 14.78, 250.06) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.99679
