¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (427.93, 14.99, 249.64) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.877129
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.994505
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.967795
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.942637
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.919004
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.896871
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.876215
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.857016
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.839253
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.822909
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.807965
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.79441
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.782229
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.345079
(427.89, 14.97, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.729664
(427.89, 14.97, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.716025
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 22.94128
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 22.9094
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 22.85867
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 22.62875
(427.89, 14.97, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 19.79961
(427.89, 14.97, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 19.78468
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957653
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191114
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441117
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713515
 (427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011395
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.267971
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.237081
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.207851
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.180251
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.154252
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.129823
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.106943
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.085586
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.06573
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.047356
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.030442
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.014976
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.000937
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.988317
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.350121
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.937513
(427.89, 14.97, 249.59) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.743991
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.64419
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.44355
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.38919
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.15382
(427.89, 14.97, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 19.15432
(427.89, 14.97, 249.59) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 19.14053
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954668
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188839
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438651
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710823
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007961
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32648
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.466366
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.436125
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.407567
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.380663
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.35538
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.331695
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.309583
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.289018
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.269986
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.25246
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.236427
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.221869
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.208772
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.355361
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.852646
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.45154
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.48157
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 24.008
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.9497
(427.89, 14.97, 249.59) (389.03, 8.75, 252.81) (7.78, 2.81, 7.25) Truck 23.70855
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.52718
‚ (427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.52379
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951664
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186602
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436244
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704383
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993929
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311072
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659873
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.680885
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.651294
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.623412
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.597208
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.572655
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.549726
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.5284
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.508656
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.490468
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.473822
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.458703
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.445092
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.432976
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.771077
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.30615
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.53076
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.50607
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.32204
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.30343
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.29639
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.29299
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948643
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184369
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427399
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691658
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979987
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295769
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643785
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.943917
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.913212
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.884274
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.857072
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.831582
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.80777
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.785618
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.7651
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.746195
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.728888
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.713154
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.698987
(427.89, 14.97, 249.59) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 7.686364
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.692681
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 9.478837
÷(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.25701
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.52822
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.98425
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.92388
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.48425
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.45003
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94317
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173711
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415807
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679043
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966212
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280661
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633701
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063991
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50222
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.88291
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.849376
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.817806
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.788169
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.760433
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.734569
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.710549
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.688352
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.667951
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.649328
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.632466
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.617346
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 9.462664
(427.89, 14.97, 249.59) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 11.58224
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.62894
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.12167
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.05031
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.98301
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.91968
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931939
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163136
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40434
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666534
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952579
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265697
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623608
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056561
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49394
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.80773
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.774531
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.743281
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.713947
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.686496
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.6609
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.637134
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.615173
€ (427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.594995
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.576579
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.559907
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.544962
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 9.447327
(427.89, 14.97, 249.59) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 11.56031
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.91681
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.99198
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.19233
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.12395
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.05959
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920744
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152656
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393002
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654207
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939095
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250899
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61343
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04917
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485712
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.735516
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.702642
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.671698
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.642653
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.615475
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.590137
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.566612
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.54488
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.524912
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.506694
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.490204
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.475428
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 9.432817
(427.89, 14.97, 249.59) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 11.53957
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.63922
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.93617
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.92617
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.91947
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.91607
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909608
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142292
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381744
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641967
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92569
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.156323
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.095473
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.037
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.980842
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.926903
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.875125
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.825438
Œ (427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.777772
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.732073
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.688285
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.646345
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.60621
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.567825
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.819722
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.575168
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.408647
(427.89, 14.97, 249.59) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 9.419131
(427.89, 14.97, 249.59) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 11.52002
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 16.5008
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.07637
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.06622
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.05939
(427.89, 14.97, 249.59) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.0559
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898501
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130967
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370637
(427.89, 14.97, 249.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629858
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.8648
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.832329
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.801483
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.772228
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.744533
(427.89, 14.97, 249.59) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.718369
