¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461012
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557017
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747459
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952646
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174292
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417189
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682846
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941974
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223422
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530195
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865811
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234407
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62022
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986329
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386823
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826707
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31195
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90986
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5977
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36678
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31159
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67483
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73293
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27025
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378218
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555344
ˆ(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745701
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950734
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172205
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417535
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682404
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941499
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222921
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529639
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865225
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233762
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617975
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983904
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384177
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823797
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31084
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90722
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58722
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36641
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38217
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76917
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71238
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27235
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376865
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553876
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744135
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949052
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171505
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418086
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682347
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941373
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222824
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529549
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865118
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233603
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616489
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982277
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382411
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821859
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31404
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91185
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5925
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37815
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42176
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86281
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69294
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27763
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375658
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55256
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742727
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947517
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172204
‚(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418864
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682588
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941655
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223103
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529864
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865452
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233991
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615788
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981511
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381557
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820885
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31829
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91763
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59904
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3882
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43359
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90725
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70266
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28608
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374593
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55145
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741482
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946239
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173085
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419847
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683151
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942285
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223787
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530619
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866262
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2349
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615812
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981545
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38158
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821654
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3236
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92451
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60683
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39955
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44694
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9533
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7616
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29776
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373701
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550491
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740453
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946711
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174149
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421005
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684072
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943263
‡(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224875
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531781
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867548
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236297
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616594
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982408
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382543
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827415
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93254
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61587
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41218
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46185
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00093
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82207
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31261
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372951
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549683
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739612
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947901
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175456
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422369
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685348
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944621
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226341
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533382
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869309
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238245
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618159
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984098
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384385
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834167
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33747
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94169
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62619
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42612
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48534
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05025
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88402
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33068
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372372
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549081
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738958
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949233
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176891
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423966
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686921
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946329
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228214
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535422
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871488
†(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240685
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620481
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98659
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387136
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841888
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.346
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95194
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63783
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44139
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51588
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10112
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94743
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35196
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371964
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548628
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740244
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950763
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17857
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425771
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688795
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948417
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230437
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537873
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874206
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243615
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623531
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989942
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394238
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850582
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35564
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96337
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65071
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45799
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54805
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13181
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01238
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37649
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371698
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548353
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741816
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952435
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180378
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427754
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691083
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950888
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233127
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540767
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877372
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247103
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627371
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994096
„(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402981
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860255
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36635
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97589
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6649
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47587
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58179
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16412
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07887
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40425
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3716
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548255
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743544
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954335
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182404
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429945
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693645
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953682
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23617
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544102
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88099
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251114
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631942
