¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(327.46, 6.96, 327.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570498
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.57048
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.56936
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.569507
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.570961
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.574378
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.601076
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232783
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435886
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656889
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848879
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049099
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283333
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573565
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829578
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098901
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409749
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723701
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.848249
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.819918
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.804276
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.790055
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.777199
§(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.765763
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.755666
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.74693
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.739606
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.733605
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.728906
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.725595
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.723573
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.722898
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.723495
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.728303
(327.77, 6.97, 326.69) (343.58, 1.84, 313.57) (0.81, 2.16, 0.81) Human 6.830755
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22439
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427108
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647339
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83916
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038659
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274168
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563496
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820842
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089429
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399762
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715336
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03736
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578212
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996379
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734028
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5646
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31932
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24832
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11455
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91031
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06519
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80521
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09251
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216346
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418386
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63785
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829734
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028535
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26514
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553577
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812507
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080395
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390191
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707552
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02889
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578311
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99649
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750863
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59225
÷(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37533
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31392
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18939
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98648
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14632
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17644
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33601
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208356
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409722
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628425
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820597
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018723
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256248
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543811
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804575
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071795
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381034
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700346
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021048
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579041
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997295
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768558
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61948
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4322
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38134
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26633
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0653
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22976
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3218
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53133
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.200418
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401115
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619067
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811751
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009223
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247492
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534195
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79704
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06363
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372288
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693717
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013835
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574225
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998796
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78712
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64627
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48993
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45064
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34541
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14681
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31556
‚(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47114
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72279
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192536
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39257
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609774
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803196
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000038
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238875
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524733
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789905
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055898
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363952
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687663
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007248
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56343
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000997
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806552
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67262
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54854
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52185
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42668
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23108
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40376
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62464
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91973
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184707
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384087
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600551
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794926
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99116
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230396
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515424
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783166
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048595
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356026
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682183
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001284
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552751
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003894
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826863
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69849
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60802
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59501
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51019
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31817
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51968
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75077
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1223
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176935
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375665
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591394
ƒ(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786945
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982592
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222054
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506267
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776823
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041723
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348508
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677273
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995944
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542188
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007486
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848057
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72389
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66838
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67015
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59597
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40815
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63551
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90013
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27922
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169223
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367309
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582311
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779252
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974335
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213855
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497266
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770878
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035282
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341398
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672936
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991225
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531746
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011783
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870146
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74881
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72963
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74732
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68408
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50109
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75481
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05333
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43645
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161568
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359014
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573298
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771844
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966384
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205793
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488418
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765325
ƒ(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029266
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334696
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669167
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987127
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52142
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016776
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89313
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77322
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79178
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82656
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77459
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19583
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88099
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21047
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59826
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153973
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350787
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564356
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764722
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958741
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197874
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479729
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760167
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023678
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328399
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663214
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983647
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511215
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022472
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908043
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79712
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85483
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90791
(327.77, 6.97, 326.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86444
