¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(399.97, 14.79, 310.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95862
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63695
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86366
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53878
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88443
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491877
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625254
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766395
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915991
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074777
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243547
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420227
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590847
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772097
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96501
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213797
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539841
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898328
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294309
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733913
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240244
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870778
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2249
ƒ(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67428
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66541
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89828
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57375
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9017
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490584
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623875
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764907
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914447
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073155
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241835
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421438
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609578
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791987
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986117
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229257
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556765
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916945
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314882
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756762
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262794
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891282
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08401
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70238
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69499
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93426
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61029
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92075
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489615
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622847
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763864
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913316
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071952
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240588
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420115
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611636
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812651
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00806
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245219
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574236
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936198
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33617
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78043
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286143
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905826
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958532
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73149
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72571
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97163
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64842
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94161
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489033
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622245
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763213
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912635
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071221
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2398
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419284
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610742
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815308
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030797
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261726
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592325
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956103
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358225
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804937
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310211
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742515
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927098
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76162
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75757
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01039
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68817
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96426
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48881
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621994
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762954
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912403
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070946
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239501
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418982
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610428
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814961
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03402
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278773
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611008
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976667
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380977
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830267
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335067
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.586348
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934521
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79276
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79058
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05057
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72953
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98874
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48896
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622158
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763114
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912519
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071115
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239669
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419157
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610604
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815175
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034265
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293154
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630262
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997878
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404465
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856408
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361605
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470825
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942869
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82494
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82476
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09218
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76695
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01372
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489469
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622709
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763693
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913136
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071742
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240355
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419888
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611364
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05202
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310946
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648023
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019813
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428717
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883362
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296928
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363914
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952146
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85816
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86418
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13305
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80359
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68122
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490313
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623623
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764651
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914137
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072826
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241508
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421083
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612668
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829802
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071008
‰(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331409
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664217
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041487
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453734
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911222
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147262
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367959
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.962356
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89243
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90648
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17506
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8417
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69076
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491555
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624887
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766015
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915628
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074343
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243129
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42281
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622769
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848094
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090677
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35266
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680949
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059952
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479463
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939915
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031301
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372945
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.9735
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67128
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95013
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21849
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89103
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7019
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493159
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626605
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767812
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917494
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076356
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245243
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429481
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640377
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866976
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111039
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374591
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698268
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079065
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50124
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875859
”(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930119
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378875
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95051
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68514
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99513
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26337
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94382
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71458
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495113
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628651
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769991
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919798
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078792
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248611
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446463
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658578
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886509
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132077
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397267
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716132
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098774
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523129
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72736
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912051
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38575
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912469
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70008
(399.24, 14.74, 310.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04133
