¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(396.67, 14.12, 247.03) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.897961
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609297
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28512
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05823
ƒ(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95953
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96298
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28572
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67753
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5026
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71997
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.71034
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.62882
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.5653
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.50868
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851799
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023546
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208612
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408252
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624948
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860921
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118807
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400464
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71357
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060332
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445552
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879578
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995298
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568357
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2282
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99234
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88235
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88538
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16818
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58134
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39596
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69252
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.06675
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.07609
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63191
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.56835
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.54129
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841896
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.012877
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.196945
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395618
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611222
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845962
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102425
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382491
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693729
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038321
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419701
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851509
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959889
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528214
‰(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17236
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92775
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80678
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80931
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05347
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48848
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29305
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66669
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00895
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.86415
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.78576
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63708
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.57346
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.59434
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832128
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002355
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185445
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383166
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597699
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831223
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085979
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36479
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674196
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016657
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395104
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823893
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925102
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488798
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11758
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86444
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73274
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73473
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94153
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36213
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19372
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64251
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96202
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 11.9
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.71091
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.64433
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.59388
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.66486
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.822494
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99198
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17411
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370896
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584376
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816708
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06979
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34736
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654965
‘(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995337
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3709
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796726
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276482
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448219
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0678
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80233
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66028
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66161
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83229
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22944
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09788
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61997
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.09173
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.09471
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.72036
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.65366
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.63329
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.73847
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812995
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981752
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162942
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358809
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571253
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802414
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053856
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3302
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636038
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974358
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347082
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770007
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246302
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406685
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02052
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74151
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58931
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58431
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7257
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10012
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.27969
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59909
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.07573
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.81049
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.73193
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.6651
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.70433
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.81527
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803632
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971629
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151941
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346904
’(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558331
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78834
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038175
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313311
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617415
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953723
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323657
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743736
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216638
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738597
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974253
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68193
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51983
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50301
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62166
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.04873
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.02104
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.50031
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.12016
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.81562
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.74565
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.70157
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.7828
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89536
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794406
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961587
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141107
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335182
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54561
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774468
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022749
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296691
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599093
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933384
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300618
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717909
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187489
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701784
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928914
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6235
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4518
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42276
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52016
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.80164
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.77472
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.26898
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.13902
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.83169
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.76151
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.75475
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.86458
ú(396.85, 14.15, 247.08) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.23854
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.785317
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.951699
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130439
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323644
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53309
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760575
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007578
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28034
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581075
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911965
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277965
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692524
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15885
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665701
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884486
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56641
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38519
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34431
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4211
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.90085
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.79512
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.31979
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.92342
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.84994
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.78131
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.83825
(396.85, 14.15, 247.08) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.94979
(396.85, 14.15, 247.08) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.27403
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776366
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.941964
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.11994
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312288
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520772
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746911
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992661
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264258
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563358
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890933
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255695
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667579
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13072
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630342
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188963
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51664
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32001
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26758
(396.85, 14.15, 247.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32443
(396.85, 14.15, 247.08) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.06016
(396.85, 14.15, 247.08) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.58425
