¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (372.63, 8.64, 338.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.239542
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500741
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709912
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936874
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183829
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453581
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749272
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074871
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434925
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835242
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282802
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78643
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357224
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00939
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76154
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63836
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67348
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91362
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34071
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08648
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28488
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13744
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.647334
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795269
…(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953969
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.124519
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308369
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50497
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714504
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941842
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189238
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459495
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755784
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081979
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44285
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844026
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292651
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797543
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369837
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02385
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7783
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65799
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69675
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94169
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36622
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11816
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32671
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19063
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.651144
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799386
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958333
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129232
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313423
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509439
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719365
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947086
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194958
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465736
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762615
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089549
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451192
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85337
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303124
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809326
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383246
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03923
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79607
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67882
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72149
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96481
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39388
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1769
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38923
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24844
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.655123
„(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803601
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962877
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.134121
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318677
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514175
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724472
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952609
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201022
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472361
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769902
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097548
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460075
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863229
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31419
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821789
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397409
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05549
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81491
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70088
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74771
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98933
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42372
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24121
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45557
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31088
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.659235
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808043
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967628
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139216
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324187
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519157
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729866
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95849
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207403
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47933
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777517
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105968
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469397
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873635
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325838
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834963
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412385
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07265
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8348
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7242
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77539
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01569
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46216
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3086
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52562
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36233
…(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.663558
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81261
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972551
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144519
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329257
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524386
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.735511
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964642
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214104
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48664
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785581
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114823
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479243
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884568
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338102
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848789
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428104
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09069
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85571
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74873
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80455
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04386
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51834
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37907
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59958
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41643
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.668005
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817384
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.977676
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150031
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334341
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529876
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741475
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971099
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221132
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494328
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793994
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124152
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489541
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896058
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35098
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863318
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444654
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10964
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87768
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77454
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83524
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07381
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.577
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45272
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67749
„(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47346
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67263
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822355
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983015
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.155755
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339665
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535656
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747697
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977856
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228503
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50239
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80283
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13391
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500319
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908115
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364475
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878582
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461967
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12954
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90078
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80158
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86743
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11771
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63821
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51871
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75934
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51118
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.677432
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827469
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988498
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161657
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345243
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54162
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754203
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984936
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236178
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510774
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812075
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14406
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511627
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920679
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378555
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894499
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480088
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15035
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92491
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82993
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90117
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16959
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70195
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57033
ƒ(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84532
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55344
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.682363
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.832797
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994195
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167789
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351063
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5479
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760973
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992283
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244195
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519553
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8217
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154668
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52339
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933822
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393303
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911148
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499052
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17209
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95015
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85957
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93647
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22356
(373.29, 8.43, 339.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7683
