¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(334.75, 7.08, 311.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.996508
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665573
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90172
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156646
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410717
„(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677674
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966217
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401642
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889332
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560805
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18781
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71905
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8708
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02905
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19423
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36665
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54675
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73501
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93085
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03545
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12623
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2208
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31924
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42176
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52843
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63951
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75499
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8752
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378705
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669373
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906633
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160835
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408342
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675142
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96345
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392497
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879121
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517303
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10824
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71165
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86314
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02118
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18607
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35825
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53809
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72604
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88111
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00342
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10666
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2141
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31763
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42013
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52681
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63779
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7533
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87346
†(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381063
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67196
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911788
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158938
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406305
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672937
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961093
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383425
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868845
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449923
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03008
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68836
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85719
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01505
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17974
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35168
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53132
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71025
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83387
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96246
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0735
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18032
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29149
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40714
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52741
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63857
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75406
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87423
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38324
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674347
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917105
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157369
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404609
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671105
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959083
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374307
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858656
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395612
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953224
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60088
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85293
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01062
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17517
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34698
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52644
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66646
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78908
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91663
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04279
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14903
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2596
‡(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37463
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49426
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61872
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74823
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87759
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385278
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676605
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922618
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156088
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403224
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669596
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957472
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365228
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848444
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426474
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877659
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51497
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8503
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0079
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17236
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3441
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50809
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62504
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74672
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87333
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00504
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12014
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23015
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34458
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46367
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58752
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71639
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85041
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388613
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678671
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925295
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155092
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402174
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668476
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956274
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356171
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838307
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458328
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803347
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43056
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84933
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00694
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17137
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34304
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46985
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58598
‚(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70677
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83245
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96321
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09365
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20318
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3171
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43563
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55891
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68715
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82061
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392395
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680591
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924673
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15442
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401457
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667696
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955426
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347112
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828125
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49118
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825476
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34768
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85004
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00764
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17213
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.323
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43386
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5492
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66916
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79398
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92384
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05896
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17857
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29206
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41008
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53283
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66057
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79346
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39608
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682887
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924362
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154089
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401114
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667302
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955023
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338087
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818005
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525095
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861895
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2663
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85241
…(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0101
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17464
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28994
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40008
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51467
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63386
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75788
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88692
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02117
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15643
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26945
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.387
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50933
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63662
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76899
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399627
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686796
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924327
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154056
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401055
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667278
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954935
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329086
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807902
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560002
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899467
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26599
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85643
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01425
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15376
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.259
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36848
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48239
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60086
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72413
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85237
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98582
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12469
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24925
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36646
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48835
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61519
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74711
(335.22, 7.17, 311.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403054
