¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(408.66, 14.08, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.434
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879088
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09655
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332001
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587709
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866332
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169761
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49384
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850249
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243943
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680981
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168852
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71679
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31054
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.12388
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.965394
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.94282
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 9.922279
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.58641
(406.92, 14.10, 247.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.25662
(406.92, 14.10, 247.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.78193
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 12.64124
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 12.63061
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.13183
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3493
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45914
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315261
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489294
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676232
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87754
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094903
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330216
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585801
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864237
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16876
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494895
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851381
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245193
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682362
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17038
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718532
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31289
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.35518
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.16557
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.14238
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.12126
Ï(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.10317
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56032
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40789
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.6044
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.3096
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.33559
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24826
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35159
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314189
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488147
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674996
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876232
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093453
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328671
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5841
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862403
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166768
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496261
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852896
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246871
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684254
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172461
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720903
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31596
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98918
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.37603
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.35219
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.33046
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.31083
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52245
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49147
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.50694
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.06865
(406.92, 14.10, 247.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.05869
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15239
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24758
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311523
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487166
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673962
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875106
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092282
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327372
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582666
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860863
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165065
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497995
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854821
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249007
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686576
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175099
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723852
á(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31981
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99356
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.72019
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.57297
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.5506
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.53036
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.27269
(406.92, 14.10, 247.15) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 15.43227
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52445
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27276
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.987753
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.984677
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.982188
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308941
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486368
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673094
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874187
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091285
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326284
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581523
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859583
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163655
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497464
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857157
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251577
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689442
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178322
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727464
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3112
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95919
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.98765
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.80554
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.78248
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 10.7616
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.50231
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.88584
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.881293
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.877321
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.873918
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.871083
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.868812
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306505
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484056
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672454
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873481
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090505
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325439
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580613
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858584
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162562
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496265
á(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859873
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254576
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692834
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173645
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698408
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2762
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91959
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.27126
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.0508
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.02699
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.00542
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.74376
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.780114
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.775845
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.772127
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.76896
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.766338
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.764259
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.304212
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481594
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671951
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872948
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089917
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324831
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579931
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857876
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161787
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495395
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86303
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255317
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67452
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140428
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661226
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24221
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88113
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.6491
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.62301
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.70584
(406.92, 14.10, 247.15) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.26281
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.686926
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.682368
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.678348
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.67486
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.671901
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.669468
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.66756
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302054
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479302
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669934
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872627
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089581
ä(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324459
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579538
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85745
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161297
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494866
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857096
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229033
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645427
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108082
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624996
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20627
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8439
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.50555
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.47995
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.84996
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.91544
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.596066
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.591752
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.587956
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.584673
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.581902
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.579639
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.577882
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30009
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477167
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667634
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872502
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089464
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324353
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579371
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857254
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158291
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485732
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846198
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203415
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617077
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076518
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589703
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1665
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80781
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.62694
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.50966
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 10.48632
(406.92, 14.10, 247.15) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 11.06757
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.511627
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.507532
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.503939
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.500842
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.49824
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.496129
(406.92, 14.10, 247.15) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 2.494508
Ó(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298216
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47519
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665487
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870712
