¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(346.36, 6.65, 386.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775471
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.80455
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.79844
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.79662
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.86253
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675417
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030936
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422715
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856466
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33926
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932928
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61698
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37234
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07769
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66629
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.314
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03444
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16771
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 13.08784
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 13.0482
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 13.02605
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 13.00659
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.98985
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.97567
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.96425
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.95541
(345.84, 6.63, 386.66) (321.19, 1.64, 370.05) (0.81, 2.16, 0.81) Human 12.9526
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681913
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038098
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430625
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865259
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353323
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953646
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60463
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34908
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01983
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62593
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26924
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98455
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16813
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60231
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37407
…(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688264
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045038
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438324
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873801
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363668
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93551
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58397
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32532
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96285
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58625
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22533
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72104
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26005
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64484
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40861
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694378
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051792
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445747
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882066
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354115
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916989
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56284
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30105
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90669
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52574
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18228
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56009
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35928
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68552
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44116
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700291
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058333
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452963
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890079
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357585
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898059
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54127
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27631
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8514
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46436
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96476
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41185
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71602
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47164
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706038
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064609
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459938
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897864
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360848
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878752
†(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51933
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24865
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79692
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40392
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07948
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9909
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44085
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73816
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50012
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711564
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070698
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466667
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905351
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363932
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873351
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49698
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20005
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74329
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34445
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01383
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01364
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46832
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75864
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52649
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716897
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076585
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473152
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908772
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366833
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87655
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47419
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15213
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69047
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28589
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96555
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.033
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49428
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77753
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55076
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722021
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082242
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479415
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911215
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369565
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879627
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45102
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10498
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63844
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24302
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91801
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04887
†(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51861
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79474
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57299
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726969
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087657
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485421
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913502
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372065
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882426
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45369
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05852
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59945
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20109
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87119
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06131
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54134
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8103
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59299
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731664
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092837
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491135
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915587
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374403
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885029
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45663
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02274
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56227
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15978
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82504
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1609
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56248
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82419
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61093
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736174
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097799
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496627
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917519
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376542
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8874
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46871
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00591
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52561
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11912
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77969
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27319
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58199
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83643
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62669
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740453
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102543
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501861
†(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91927
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378498
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893124
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48697
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99528
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49029
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07906
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73505
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38244
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59987
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84697
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64025
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744565
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107035
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505947
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920854
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380271
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909062
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.505
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98508
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47912
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03965
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69426
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48846
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61607
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85583
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65169
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748448
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111289
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507205
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922261
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392879
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924806
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52278
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97533
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46841
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01035
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85411
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56065
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63062
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86297
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6609
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752105
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115348
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508309
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929123
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406694
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940293
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51628
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96602
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45824
†(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99914
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9283
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57165
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64347
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86843
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66794
(345.84, 6.63, 386.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755548
