¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(380.78, 7.37, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11135
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.02935
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65466
(380.84, 7.41, 344.22) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.2099
(380.84, 7.41, 344.22) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.18867
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.57681
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 20.9334
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 20.96828
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.02588
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.48636
(380.84, 7.41, 344.22) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.75653
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509197
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715068
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934081
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13244
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345808
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575896
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824685
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094437
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572693
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139121
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82783
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593045
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42842
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37139
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28873
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11613
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09849
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.08346
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58723
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57564
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56652
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55987
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55566
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55391
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5546
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.55774
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56333
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57138
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494325
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699017
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920735
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1411
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355076
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585895
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835486
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106189
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575557
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142437
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80452
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578465
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42467
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38121
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88582
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86752
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85159
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.83801
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.96822
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.95699
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94812
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94158
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93738
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93551
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93596
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93874
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.94386
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9513
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479623
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683095
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903471
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142898
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364692
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596268
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846685
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118337
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578125
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145385
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806358
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563728
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42332
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39126
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93404
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.9157
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.89973
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88612
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.93683
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91817
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.90189
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.88796
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.87638
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86714
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.86021
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85561
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85332
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.85334
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465004
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667325
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886383
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124305
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374605
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606949
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858259
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130867
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580389
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148035
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809424
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56221
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42163
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40153
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.324
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41175
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71325
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.298
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26933
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78778
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11704
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.85977
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.25021
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450587
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651736
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869484
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105912
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363509
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61796
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87016
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143798
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582353
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150322
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809984
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56049
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41955
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41202
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33631
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42634
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73083
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31962
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29654
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82306
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16459
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.87123
(380.84, 7.41, 344.22) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.79846
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436292
‡(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6363
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852755
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087728
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343641
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623395
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88243
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157116
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584072
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152315
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783207
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526427
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41713
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42274
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34886
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44124
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74881
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34171
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32435
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85915
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21326
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.422129
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621018
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836186
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069743
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324014
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601893
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895068
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170839
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585483
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152277
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756367
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480836
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41438
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43368
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36167
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45646
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76716
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36429
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35279
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89604
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26304
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408147
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605893
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819836
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051948
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304636
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580704
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883471
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184967
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586623
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129015
ƒ(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729467
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435041
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41125
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44065
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37474
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47198
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78589
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38733
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38182
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93373
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31393
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39431
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590952
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803638
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034361
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28548
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559732
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860441
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191486
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586953
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105754
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702537
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39616
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36664
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43645
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38808
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48782
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.805
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41085
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41146
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97223
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36594
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383012
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576197
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787632
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016989
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266567
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539059
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837697
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166418
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566564
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082431
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675574
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36463
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31037
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43179
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40167
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50396
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8245
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43484
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44171
ƒ(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01154
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41907
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373072
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561564
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771796
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999821
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247871
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518583
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815255
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148866
