¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (401.25, 14.20, 246.22) (384.09, 8.05, 256.54) (0.81, 2.16, 0.81) Human 3.546432
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.022561
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.007474
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.993812
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.981561
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.415311
(401.06, 14.08, 246.14) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.447809
(401.06, 14.08, 246.14) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.18098
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127251
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36129
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615268
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886137
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178618
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.256506
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.227591
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.200304
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.174615
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.150497
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.127926
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.10688
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.087333
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.069269
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.052668
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.037513
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.02379
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.011484
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.411984
(401.06, 14.08, 246.14) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53
(401.06, 14.08, 246.14) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.52012
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.62029
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124038
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357774
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61145
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881567
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173641
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.289206
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.260157
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.232743
‡ (401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.206935
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.182706
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.160031
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.138886
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.119249
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.1011
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.084422
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.069197
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.055408
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.043044
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.408762
(401.06, 14.08, 246.14) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.33863
(401.06, 14.08, 246.14) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.32812
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.50246
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120819
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354326
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607691
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877094
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168752
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496293
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.294448
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.266902
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.240969
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.216623
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.193838
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.172589
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.152856
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.134619
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.117859
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.102559
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.088703
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.076277
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.405643
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.42112
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.40379
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.3893
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.09775
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117683
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350945
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603999
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87269
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167141
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494681
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.330504
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.302819
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.276754
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.252285
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.229383
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.208025
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.188192
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.169862
… (401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.153016
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.137636
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.123709
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.111219
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.402627
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.31221
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.29502
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.28066
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.0846
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1146
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347584
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60037
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868437
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165738
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493122
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.368365
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.340532
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.31433
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.289729
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.266706
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.245236
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.225297
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.206869
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.189932
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.17447
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.160467
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.147909
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.399715
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.20768
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.19063
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.17639
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.07192
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111547
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344266
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596807
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865837
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164414
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491681
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.408071
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.380085
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.353738
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.329001
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.305851
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.284261
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.264211
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.245679
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.228648
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.213099
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.199017
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.186389
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.396908
€ (401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.1074
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.09049
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.07635
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.05971
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108575
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341051
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593281
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864684
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16317
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490296
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.449672
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.421524
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.395024
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.370146
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.34686
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.325146
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.30498
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.286341
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.269209
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.25357
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.239406
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.226703
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.394205
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.3323
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.31653
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.30358
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.04796
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10563
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337878
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589821
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863584
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16198
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488998
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.493211
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.464896
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.438236
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.413209
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.389784
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.367939
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.347651
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.328898
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.311662
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.295928
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.281677
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.268897
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.391608
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.76246
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.7462
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.73284
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.03668
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102737
ä(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334752
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586426
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860308
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159429
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487349
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.538746
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.510254
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.483429
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.458245
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.434673
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.41269
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.392275
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.373405
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.356061
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.340227
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.325884
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.313023
(401.06, 14.08, 246.14) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.389114
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.2223
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.20552
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.19174
(401.06, 14.08, 246.14) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.18094
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45372
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44428
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43942
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43914
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44342
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099904
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331694
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583096
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856703
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155461
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483006
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843567
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242316
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63259
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008707
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426693
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887372
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38085
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29226
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68568
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37224
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14027
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60154
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65675
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49607
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.48018
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45699
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43839
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4244
º(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41498
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41013
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40985
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41413
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097152
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328682
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579831
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853132
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151585
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478736
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838836
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237083
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626046
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995502
