¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(396.74, 14.12, 247.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413404
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055916
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382427
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732022
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117995
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546304
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024192
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505857
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03725
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63376
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28084
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01104
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84706
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73426
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7936
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05047
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67604
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04419
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99138
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018667
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185009
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363394
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550858
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75308
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971802
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209067
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467227
Í(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749238
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058371
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384942
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734787
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121066
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54968
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027959
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509551
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04139
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63843
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28562
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00927
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84506
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71341
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.85779
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03468
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6343
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98598
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92606
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.5966
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020039
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186495
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364935
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552545
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754886
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973758
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211177
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469583
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751784
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061141
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387901
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.528416
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.421627
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.319231
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.575516
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.175707
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.881064
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64414
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29168
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00896
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8447
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.38275
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.69206
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02155
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59579
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93194
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86689
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021548
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188123
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366714
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554421
ğ(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756922
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.647379
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.62246
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.598847
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.576514
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.555438
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.035312
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.62674
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.348264
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.97506
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.558515
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.236023
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05252
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65095
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29906
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01005
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84594
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.29863
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.67221
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01106
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57566
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88209
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81368
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 14.15713
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023225
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.189894
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368646
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556545
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.676599
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.650331
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.625398
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.675675
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.958976
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.273332
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.624065
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.017789
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.462821
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.969777
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.552417
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.228907
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05954
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6588
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3077
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01256
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84882
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.46123
(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.84425
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00243
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56357
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83633
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76652
é(396.70, 14.11, 247.04) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.97691
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02501
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191836
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370761
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558804
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.680688
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.6544
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.629447
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.673179
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.956214
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.270262
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.620631
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.013924
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.458438
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.964766
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.40798
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.724277
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.067139
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66776
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31767
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02226
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85334
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69637
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69531
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9828
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55459
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79465
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72524
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026963
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193924
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373086
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561312
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.685905
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.659591
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.634612
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.670816
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.953602
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.267356
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.617383
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.863035
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.066861
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.284629
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.554498
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540905
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0764
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67784
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32892
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03501
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85945
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70411
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68239
Õ(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96582
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54865
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75698
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68981
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029082
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196183
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375596
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563984
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.692254
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.665907
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.640897
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.668589
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.814689
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.955617
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.104767
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.262831
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.589723
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582312
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064443
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549788
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08631
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68894
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34151
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04921
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86719
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71384
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67166
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95138
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54575
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74489
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66016
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031317
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198591
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378289
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566909
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770367
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99049
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.64831
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.624575
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.602126
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.580939
(396.70, 14.11, 247.04) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.847696
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767445
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157152
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589822
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072837
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559508
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0972
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7012
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35543
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06491
¹(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87658
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72553
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68442
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93956
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54597
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74042
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63631
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033716
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201168
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381171
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569999
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773719
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994102
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23327
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493622
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778101
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090031
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420638
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774027
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164453
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597943
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081883
(396.70, 14.11, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5701
