¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(419.84, 13.89, 324.03) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.197255
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322566
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403336
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487445
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575131
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666478
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761765
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861206
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084829
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634877
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279244
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64222
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80332
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.65829
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.6625
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.66918
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.67834
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.68999
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.70414
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.7208
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718541
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774792
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833269
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894149
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95745
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023306
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091871
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163215
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237459
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314791
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395317
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479212
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566614
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657715
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752772
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851898
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955369
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454457
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067212
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677333
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89398
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.71631
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.72059
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.72736
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.73662
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.74838
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.76266
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.77946
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71778
İ(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769808
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827587
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888328
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951444
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017209
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085567
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156744
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23084
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307946
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388313
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471991
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559186
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650088
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744852
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843711
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946904
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282928
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866424
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553378
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98937
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.77734
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.78171
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.78858
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.79794
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.80983
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.82423
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.84118
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722187
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77434
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828572
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884984
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946312
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011896
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080142
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151167
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225082
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302066
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382225
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465761
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552739
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643461
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738027
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836678
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939635
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119652
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675998
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328444
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.61852
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.61471
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.61316
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.61388
Ú(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.61687
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.62212
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.88893
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.90603
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727391
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779637
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833982
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890581
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949397
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010569
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075592
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146481
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220297
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29711
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377152
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460519
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547372
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637888
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732304
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830786
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933537
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040867
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495259
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115797
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.48619
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.48234
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.48074
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.48138
(420.03, 13.99, 323.52) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 11.48426
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 11.0336
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.95683
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 12.97408
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73337
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785732
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840249
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896966
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955948
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017287
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081119
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147561
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216664
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293139
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373038
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45626
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633403
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727649
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825993
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928589
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035746
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323434
å(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91448
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90841
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.9047
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90311
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90365
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90632
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.91111
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.028
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.04543
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740074
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79262
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847294
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904179
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96333
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024901
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088898
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155518
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224866
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29703
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372082
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453014
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539639
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629937
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724094
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822321
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92484
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031862
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159962
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723654
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.83341
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.83524
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.83918
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.84525
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.85343
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.86375
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.10253
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.12013
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747599
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800314
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855158
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912237
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971611
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033348
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097592
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164471
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233996
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306378
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381716
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460169
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541854
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627532
á(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721626
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819773
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922179
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029112
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140842
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542586
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.89747
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.89938
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90341
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.90958
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.91788
(420.03, 13.99, 323.52) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 10.92833
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.1805
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.19829
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755856
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808807
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863859
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921133
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980714
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042713
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107162
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174276
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244072
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316754
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39235
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47109
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553101
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638512
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727495
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820242
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92068
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027589
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139237
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37053
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356667
(420.03, 13.99, 323.52) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 11.36381
(420.03, 13.99, 323.52) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 11.36197
(420.03, 13.99, 323.52) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 11.36234
(420.03, 13.99, 323.52) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 11.36493
(420.03, 13.99, 323.52) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 11.36974
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.26201
(420.03, 13.99, 323.52) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.28
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764955
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818088
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873347
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930857
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990684
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052917
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11767
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185057
(420.03, 13.99, 323.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255116
