¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(353.71, 7.06, 356.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456582
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327164
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794057
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318331
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91115
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58668
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36344
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26581
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32663
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59148
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12504
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02275
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39217
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56789
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663856
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867175
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086891
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325019
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583824
…(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86617
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175216
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514957
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890105
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306343
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770762
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292106
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88138
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55265
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32416
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21994
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27244
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5264
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04552
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92333
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26744
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36236
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654618
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857278
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076176
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313406
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571178
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852325
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160085
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498275
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871631
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285831
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747811
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266274
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852098
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51921
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28554
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17493
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21925
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46258
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96756
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82603
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15165
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16215
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645549
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847506
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065598
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301898
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558718
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83872
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145139
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481848
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85346
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265618
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725222
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240853
ˆ(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823346
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48632
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24764
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13068
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16703
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40003
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89122
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73078
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03871
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96702
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636614
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837851
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055185
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290625
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546432
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82529
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130459
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465668
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835579
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245749
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703013
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215887
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795021
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45399
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21036
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08728
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11579
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33864
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81642
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63758
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92851
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77687
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62781
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828338
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044928
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279501
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534316
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812084
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115978
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449724
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817982
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226188
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681145
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191303
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767192
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42224
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17377
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04462
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06551
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27847
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74313
‚(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5464
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8206
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59154
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619131
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818963
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034823
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268518
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522392
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799068
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10172
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434067
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800657
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206951
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659661
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167149
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739847
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.391
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13783
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00281
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01619
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18729
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63221
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38444
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44538
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37049
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610573
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809749
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024837
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257729
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510654
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786265
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087673
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418632
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783596
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188028
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638552
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143436
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71297
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36036
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10253
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96176
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96783
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13207
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50285
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18771
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95002
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17474
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60216
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800691
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01502
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247099
†(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499096
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773666
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073892
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403467
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766848
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16941
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617774
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120096
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686604
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33028
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0679
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92148
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92043
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0879
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37641
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99647
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52123
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09782
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74732
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59386
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791757
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005397
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236622
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487739
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761263
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060308
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388565
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750374
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151143
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597376
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097174
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660674
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30075
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03391
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88197
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87393
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04514
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25291
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81048
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40767
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02393
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55816
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585669
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782967
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995877
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226348
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476551
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749055
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046974
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373855
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734194
“(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133187
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577317
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074656
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635229
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27173
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00058
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84324
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82844
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99533
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13225
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.683
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29785
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95299
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41568
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577665
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774321
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986541
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216244
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46555
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737085
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033849
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359481
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71827
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115503
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557645
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052557
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610248
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24327
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96788
(353.08, 7.08, 356.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80528
