¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(405.83, 14.26, 243.74) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.842657
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.86539
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.184
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.80722
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.85389
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.51398
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.11103
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468686
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730937
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047399
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350945
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636016
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945693
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283237
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.287861
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.277871
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.795828
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.384881
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.0606
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.84344
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.76089
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.85066
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.16607
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.7849
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.82538
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.4763
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.05892
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465559
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72755
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036098
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307673
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589121
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894717
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227622
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.370718
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.343235
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.789001
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.377084
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.05161
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.83298
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.74855
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.8359
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.14809
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.76254
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.79683
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.43857
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.0068
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463354
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724161
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008238
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265085
Ë(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844624
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173031
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.456909
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.429159
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.782153
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.369267
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.0426
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.82249
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.73618
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.8211
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.13008
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92587
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89832
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87377
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85219
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83356
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81786
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.80508
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7952
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78822
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78412
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78291
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78458
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463503
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723648
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990744
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224808
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497669
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79542
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119415
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473254
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.518544
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.775286
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.361426
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.03357
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.81197
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.72378
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.80628
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.11204
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70768
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68598
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6672
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65132
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.63832
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6282
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62094
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61653
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61498
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.61627
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62042
É(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.62742
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463658
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723809
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006997
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242231
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495323
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768301
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06677
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415731
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.611535
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.768403
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.353568
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.02452
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.80144
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.71136
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.79143
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.09397
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8687
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84679
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82784
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81181
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7987
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7885
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78119
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77676
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77522
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77656
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78078
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78789
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463783
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723974
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007403
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260065
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514488
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788975
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085917
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408092
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.708289
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.761501
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.345693
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.01545
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.79087
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.69892
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.77655
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.07587
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.67279
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.68231
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.28745
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02307
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.99566
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.97259
Â(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95384
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.9394
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92925
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92338
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92179
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.92447
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463918
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72412
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007574
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27826
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534068
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810117
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108779
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432924
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785822
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.781949
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.337802
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.00636
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.7803
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.68646
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.76165
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.05776
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.65029
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.65363
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.24965
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.69492
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.67581
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66096
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65035
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64396
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64179
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64385
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65013
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66063
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464063
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72426
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0077
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296848
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554091
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831713
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132149
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458309
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813488
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.886441
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.3299
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.997258
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.7697
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.67398
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.74674
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.03963
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.62778
Â(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.62495
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.21187
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95391
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93463
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91965
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90896
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90255
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90041
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90253
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.90894
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91961
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464175
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724381
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007833
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315842
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574538
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853769
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156065
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484231
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841749
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 8.995222
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.32198
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.988141
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.7591
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.66149
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.73182
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.02149
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.60527
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.59626
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.1741
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.64229
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464289
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724488
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007995
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317896
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595392
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876304
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180439
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510744
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87065
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.108487
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.314052
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.979015
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.74848
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.64899
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.71688
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.00334
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.58275
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.56759
