¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(325.81, 6.88, 332.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69163
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820782
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166339
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545627
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963649
‚(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426612
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942059
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49048
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11463
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92616
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87475
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20527
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54145
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6574
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8171
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194135
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435263
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697329
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983036
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236549
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504598
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800879
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144576
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521666
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937242
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397295
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909376
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48264
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09492
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90347
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85555
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15584
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5187
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71701
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99076
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18636
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426857
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688165
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973019
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23338
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501154
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791092
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123181
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498179
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9113
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36855
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877314
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44665
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07571
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88822
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83856
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10692
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49708
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77876
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01568
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178638
‚(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418485
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679052
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963072
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230488
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498015
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787699
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102324
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4751
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885859
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340361
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845882
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4114
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05868
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87409
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82206
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05855
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47662
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80863
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06217
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170988
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41018
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670013
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953208
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227859
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495214
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784674
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099017
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452487
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860902
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312683
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815065
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37685
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03891
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86043
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80607
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02655
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45728
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80067
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10937
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163373
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40192
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661033
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943405
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22557
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492738
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781989
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096095
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438364
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836426
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285614
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7849
†(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35705
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02392
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84722
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79061
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99747
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43909
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81883
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15731
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155788
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393727
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652117
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933675
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223552
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490561
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779641
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093555
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435621
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812427
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259033
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756763
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34429
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00942
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82974
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77567
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96882
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42926
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83821
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20597
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148321
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38559
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64326
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924031
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221859
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488747
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777666
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091424
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433253
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807035
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233032
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745813
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33196
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9954
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80616
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76127
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94059
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42854
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85883
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25539
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14084
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377511
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634475
„(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914432
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220473
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487247
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776035
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089634
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431305
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80492
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210103
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735263
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32009
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98188
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78302
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74735
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91274
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4134
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88062
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25919
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133438
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369477
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625764
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904924
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210109
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48603
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774759
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088223
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429792
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802964
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197333
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725096
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30865
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96892
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76036
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7211
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88538
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37973
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90367
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35305
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126132
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361512
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617082
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895471
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199747
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485179
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773776
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087216
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42869
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791823
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185164
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701168
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29759
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9564
‡(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73814
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69504
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85842
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34662
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90046
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50128
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118806
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353627
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608528
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886104
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189515
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484622
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773227
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086577
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422651
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781219
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173551
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669453
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28699
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94437
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71638
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66952
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84843
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31403
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88638
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6508
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111585
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345806
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599999
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876826
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179343
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484404
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772981
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085242
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413404
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771137
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162471
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6382
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25236
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93283
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69507
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65249
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85517
(326.06, 6.90, 331.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28205
