¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(419.02, 13.65, 325.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55945
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.388376
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.374295
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.361152
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.348933
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.337626
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.327219
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.3177
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.432266
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.577249
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.958354
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93315
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19526
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57009
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97325
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40807
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87828
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23221
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5565
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56039
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55799
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56952
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58488
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.507864
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.491665
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.47645
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.462206
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.448916
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.436568
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.425148
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.414646
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.40505
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.403884
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.546894
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68917
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91672
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18005
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5538
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95579
ë(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38927
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.858
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20166
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51797
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5218
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51936
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53082
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5461
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.56522
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.60082
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.584415
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.569015
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.554604
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.541165
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.528686
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.517152
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.506555
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.496881
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.488122
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.517361
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67488
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90179
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16617
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53893
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93984
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37211
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83946
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17097
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48336
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48714
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48466
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49605
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51126
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5303
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.698594
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.68198
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.66639
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.651808
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.638217
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.625606
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.613959
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.603267
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.593517
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.584701
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.576808
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67207
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88838
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15361
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52548
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9254
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3566
õ(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82273
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15303
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45262
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45636
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45384
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.46517
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48032
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49929
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.801538
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.784711
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.768928
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.754171
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.740428
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.727683
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.715923
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.705137
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.695313
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.686441
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.678514
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67402
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87648
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14234
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51346
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91253
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34274
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80778
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14165
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42573
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42943
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42689
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43817
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45326
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.47217
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.910041
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.892995
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.877014
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.862083
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.848184
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.835305
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.823432
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.812553
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.802658
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.793736
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.785777
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67745
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87936
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13243
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50282
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90112
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33048
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79451
ğ(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13036
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40267
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40634
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40376
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.415
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43005
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.024528
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.007259
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.991078
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.975969
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.961915
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.948902
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.936917
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.925949
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.915985
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.907016
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 4.899033
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60527
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81366
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06463
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47924
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88147
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31534
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78303
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11916
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38341
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38704
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38445
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.39565
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41066
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42948
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45213
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.145473
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.127977
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.111593
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.096304
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.082094
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.068948
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.056853
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.045798
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.03577
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.026761
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32104
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51601
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72062
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93553
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43835
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83758
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26812
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73376
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08819
æ(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36793
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37154
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36893
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3801
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.39508
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.41386
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43647
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.273398
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.255672
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.239083
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.223614
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.209249
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.195971
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.18377
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.172632
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.162546
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05538
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2381
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42969
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63066
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8417
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39913
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79547
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22283
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6849
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04068
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35621
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35981
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35719
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36834
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38329
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40204
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.408888
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.39093
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.374134
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.358484
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.343964
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.330559
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.318254
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.307039
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806579
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978147
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15784
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34616
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54368
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75103
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96886
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75513
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17943
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63808
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99352
Ò(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34825
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35184
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34921
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36035
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37528
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.39402
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.552593
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.5344
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.517397
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.501567
(419.25, 13.70, 325.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.486896
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891743
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221753
(419.25, 13.70, 325.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450141
