¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (413.77, 14.32, 249.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.856071
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323452
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896397
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55183
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33076
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.559093
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.505358
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.463683
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.428374
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.397594
ü(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.370369
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.346168
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.324665
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.305618
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.290118
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.310358
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.410822
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.05468
(412.67, 14.27, 249.68) (376.55, 8.79, 246.31) (1.35, 1.29, 1.38) Tools 19.31978
(412.67, 14.27, 249.68) (376.55, 8.79, 246.31) (1.35, 1.29, 1.38) Tools 19.32063
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101733
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341784
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602792
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88704
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198167
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540254
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918134
(412.67, 14.27, 249.68) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 8.250279
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.523476
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.46734
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.43381
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.402502
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.37334
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.346233
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.321077
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.29785
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.276484
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.256916
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.239126
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.223055
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.20868
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.195999
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.185762
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.198771
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.249729
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.380153
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.34933
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.34777
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690259
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3258
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585384
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868616
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178766
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519754
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896437
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.501751
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.411003
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.372517
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.343971
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.317259
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.292338
ö(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.269164
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.247693
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.227922
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.209806
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.193321
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.178443
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.165154
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.153429
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.14327
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.135146
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.146199
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.188121
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.2785
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.30437
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.30283
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677773
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309884
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568098
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84973
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158045
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496955
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.630091
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.433516
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.360901
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.327202
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.30112
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.27678
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.25413
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.233153
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.213802
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.196084
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.179944
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.165393
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.152395
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.140933
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.131004
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.122594
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.115936
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.12637
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.165707
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.24769
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.26282
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.2613
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665363
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885502
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5509
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830931
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137444
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474259
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.573133
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.413311
÷(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.344901
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.312918
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.288671
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.266094
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.24519
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.225924
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.20826
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.19219
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.177686
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.164754
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.153363
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.143506
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.135159
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.128329
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.123089
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.13372
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.173985
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.258852
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 15.11059
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.22313
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653031
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871936
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108703
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812326
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117043
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451802
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.617118
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.42981
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.358003
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.32567
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.303113
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.282232
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.263028
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.245433
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.229457
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.215093
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.202299
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.191092
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.181435
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.17334
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.166779
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.161774
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.158304
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.170178
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.215781
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.319808
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95936
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.18829
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640782
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85847
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094062
ù(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793817
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09674
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429453
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796503
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.491878
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.404211
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.368263
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.347762
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.328982
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.311888
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.296483
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.282761
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.270697
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.260288
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.251548
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.244454
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.239028
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.235254
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.233171
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.232776
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.248548
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.312897
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95207
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94917
(412.67, 14.27, 249.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 16.83502
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628817
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845105
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079532
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334834
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076615
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40732
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772052
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170707
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.507107
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.455596
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.438472
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.423734
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.41101
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.4003
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.391682
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.385198
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.380995
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.379167
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.379922
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.383623
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.390691
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.402034
(412.67, 14.27, 249.68) (388.90, 7.89, 248.29) (0.81, 2.16, 0.81) Human 7.419485
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95858
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95023
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9446
À(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.9417
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.97227
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616901
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831841
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065115
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319113
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056686
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38536
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74779
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14476
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574615
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054306
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607197
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24588
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97783
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79001
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59676
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6059
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.08961
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.0618
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.03683
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.01468
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.99532
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.97873
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.96491
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.95383
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.94548
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93986
(412.67, 14.27, 249.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 13.93696
(412.67, 14.27, 249.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.36591
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604753
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818682
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050816
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303521
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579593
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36362
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723732
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11904
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546048
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022333
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575088
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20928
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93576
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73572
(412.67, 14.27, 249.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54327
