¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(394.88, 14.81, 307.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28307
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258369
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622589
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026938
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489735
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99171
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558756
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00151
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89033
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95574
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18028
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53202
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94427
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31979
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91802
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23014
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02367
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345823
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615814
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912605
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245607
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608454
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011203
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471195
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970837
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535089
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96333
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85486
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91356
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12902
Ü(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4448
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84148
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27618
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87017
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18029
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00526
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33689
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606058
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900511
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232785
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594258
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995398
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452607
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949918
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511379
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93419
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81906
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87098
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07218
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35851
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73871
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20521
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85924
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11363
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00111
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327919
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59626
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889769
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21991
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580003
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979534
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43398
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928962
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17477
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91855
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78296
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82802
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99777
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27316
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6372
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09263
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85524
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05167
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00255
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318909
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586422
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878987
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206981
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56569
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963611
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412323
õ(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907971
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16095
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90256
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76341
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78473
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92394
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18886
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53693
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98204
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85145
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99346
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00394
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309865
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576547
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868163
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193905
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551328
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947634
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389569
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886951
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14679
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88621
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74433
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75202
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85058
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10545
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43793
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87337
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84796
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93868
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01603
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300786
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566636
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857304
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179125
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536916
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931607
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371643
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865909
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13237
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86952
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72488
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72907
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78571
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02087
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34015
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76669
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84464
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88842
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05452
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291677
ğ(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556694
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846412
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164377
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522462
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915533
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35367
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844848
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11764
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85255
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70506
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69939
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74581
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93662
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24364
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76121
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84162
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84265
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07711
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282539
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546721
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835486
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152361
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507965
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899418
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335653
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464579
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10266
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83528
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68492
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66535
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70605
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90933
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14832
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76897
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85991
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79973
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.09857
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273375
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536721
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824533
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140315
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493433
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883267
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317601
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451237
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08741
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81768
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66437
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6311
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66639
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88808
ë(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1184
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77623
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88082
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76104
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15878
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264184
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526692
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813554
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128241
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478866
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867081
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299514
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437654
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07189
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79975
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64347
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5967
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62684
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86655
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09041
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7374
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90183
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72672
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21073
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255002
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516645
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802549
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116144
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464178
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850866
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281399
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423842
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05612
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78152
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62222
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56211
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58741
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84462
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0628
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68496
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93314
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69612
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.24605
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245941
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506574
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791525
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104025
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448191
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834623
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855639
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409783
€(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04006
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76306
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59385
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52736
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54818
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82227
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02775
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63215
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97432
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67277
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.28137
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236867
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496484
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780481
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091888
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434794
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818359
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843031
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395521
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02376
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74428
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56407
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49248
