¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(429.84, 10.71, 354.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99393
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.80153
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.95486
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 23.11741
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.601153
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.764977
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924439
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094849
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295482
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528766
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76478
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022603
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356934
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696739
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129681
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669449
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41468
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465884
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20292
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76311
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 23.49726
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.71074
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.62944
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.67354
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.72821
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.79139
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.92026
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 23.06479
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 23.21572
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.606527
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.770769
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929835
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100651
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301517
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535373
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770931
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02929
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364409
°(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703301
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13762
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678092
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42198
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478504
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22561
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81522
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.81935
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.758
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.81037
(430.05, 10.78, 353.66) (438.71, 9.07, 311.31) (5.73, 3.10, 8.43) Truck 22.89363
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.611997
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776195
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.935421
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106658
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307651
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542087
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777284
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036028
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371945
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710052
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145458
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686657
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429019
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489898
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24575
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86473
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.617561
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.781576
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.941195
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.112869
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31388
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548909
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783841
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042817
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379536
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716991
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15319
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695138
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435797
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500051
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26329
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91205
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.623222
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787136
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94716
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119285
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32021
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555838
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790603
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049657
Ÿ(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386983
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724123
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16082
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703539
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442314
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.508965
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27822
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95081
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.628977
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.792871
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.953314
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.125905
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326633
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562872
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797568
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056544
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393566
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731443
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168339
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711854
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448564
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516625
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2905
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98085
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634827
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798781
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.959658
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13273
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333152
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569472
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804737
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063481
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400318
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738952
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175749
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720081
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454543
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523022
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30011
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00207
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.640769
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804868
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.966191
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13976
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339766
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576231
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812109
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070463
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407238
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74665
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183046
 (430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728215
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460251
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528151
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30704
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01435
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646806
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.811132
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972914
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146994
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.346474
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583178
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819685
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078353
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414327
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754536
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190228
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736259
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465686
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532002
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31128
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01768
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.652935
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817573
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.979829
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154436
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353276
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59031
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827466
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086872
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421586
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76261
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197293
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744207
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470845
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534579
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31282
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01205
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659157
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824189
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.986933
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162081
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36017
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597629
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835449
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095616
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42901
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770874
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204239
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752059
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475729
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535877
œ(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31166
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99747
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66547
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830983
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994227
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169933
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367157
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605133
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843637
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104584
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436604
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779323
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211063
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75981
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48033
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535892
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3078
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97398
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671875
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837954
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001713
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177992
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374235
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612823
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852029
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113776
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444365
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787962
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217767
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767464
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484653
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534627
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30125
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9417
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.678369
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845102
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00939
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186256
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381403
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6207
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860625
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123193
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452291
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796787
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224342
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775011
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488692
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532081
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29201
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90073
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684954
®(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852425
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.017256
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194727
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388662
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628762
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869425
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132835
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460386
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805799
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230792
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782454
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492445
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528257
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28011
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38613
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.691628
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859927
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025315
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203406
(430.05, 10.78, 353.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39601
