¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(379.41, 15.55, 297.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87662
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.30994
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.42267
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.60808
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.80164
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.00382
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.2151
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.45699
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.78133
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.12453
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.48815
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.87396
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.28394
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.60678
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.37777
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.2233
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.32549
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.33427
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249396
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587445
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962018
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369634
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37676
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920552
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49979
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13948
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88401
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70823
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.45975
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.33159
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.20839
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.34986
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.61302
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.8902
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.18247
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.49099
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.81705
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.16209
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.52772
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.91571
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 15.37677
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.6194
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.39153
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 19.23836
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33111
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 20.34207
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243873
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581364
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954548
ğ(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361702
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365548
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907906
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4899
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12568
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86167
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68608
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.48458
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.35597
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.23235
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.38003
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.64456
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.92321
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.21706
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.52728
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.96624
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.80356
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.52282
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.44209
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.46004
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.68537
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.92052
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.16603
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.33935
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.69051
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238158
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575075
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946513
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870794
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35401
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89499
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47981
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11429
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83905
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66369
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.51221
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.38312
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.25903
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.41211
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.81334
(379.38, 15.85, 295.00) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.50723
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42912
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.80149
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.70862
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.61985
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.53509
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.45424
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.37721
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.30391
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.23426
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.16819
È(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.35019
(379.38, 15.85, 295.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.76326
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23226
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568582
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435869
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860224
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342251
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881752
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4695
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10265
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81979
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64113
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.65678
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.31337
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.49506
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.68469
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.42148
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89639
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52927
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83365
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226176
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561888
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431096
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854559
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330212
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868215
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45904
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09087
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80635
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62314
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.87351
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.9653
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.13585
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.46887
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.43196
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64104
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31358
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8648
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219912
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035249
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426117
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849005
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318502
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854385
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4484
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0788
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79268
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.59939
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.48416
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.63807
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.79849
×(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.47821
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35653
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39328
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9292
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93931
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671317
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029148
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420931
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843296
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312131
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840267
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43757
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06661
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.40945
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.06955
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.18485
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.32993
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.65328
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 12.48787
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26915
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3457
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58173
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6656
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022865
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415546
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837317
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30552
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828101
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42636
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0542
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.73014
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.77079
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.90235
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.03933
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.66195
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88681
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18304
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32755
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36982
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659648
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016321
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409555
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831161
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29862
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820395
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40977
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.58058
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.39132
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.51089
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.63533
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.9407
Õ(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 11.67092
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88841
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0982
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31124
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35167
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65352
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009605
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402096
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82477
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291553
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812435
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39738
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.09113
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.15144
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.26473
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.38263
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.9488
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65802
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89071
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03711
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29674
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6374
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647213
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002626
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394381
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818209
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284208
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804249
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.0116
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.970259
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.931189
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.03133
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.3129
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.95715
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6389
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87951
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0406
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29058
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00919
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64069
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995459
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386462
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811399
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276665
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795767
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.07842
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.03677
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.997414
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.960293
(379.38, 15.85, 295.00) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 10.32049
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50433
Ô(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61995
(379.38, 15.85, 295.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85736
