¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(368.42, 9.22, 334.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.462533
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029586
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437584
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891134
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383865
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934834
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56805
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27997
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07169
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98442
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02855
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25569
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64032
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20589
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31484
…(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23318
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379012
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560517
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75585
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966632
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194707
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446458
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720973
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017088
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326867
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666813
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041486
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452067
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907284
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399455
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960126
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59672
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3088
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10476
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00551
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08255
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31182
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58524
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13057
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49836
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2878
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382581
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564337
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759986
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971097
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202498
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455018
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730303
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024746
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335232
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676025
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051652
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467066
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923653
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42054
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986185
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62626
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33866
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13902
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99963
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13839
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3701
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49982
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02856
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68802
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20034
‚(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386292
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568335
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764287
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977566
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210578
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463787
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739892
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032713
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343954
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685617
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062216
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479421
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938799
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444355
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.013
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65672
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36955
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16722
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00558
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.175
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39444
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41758
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92994
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88402
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11759
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390148
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572496
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769531
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985162
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218812
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472748
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749692
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040983
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353022
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695548
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073212
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4916
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958967
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468847
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04062
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68807
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40146
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16257
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01259
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18333
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32495
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33848
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83473
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0718
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03948
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39416
…(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576814
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77674
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992977
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227292
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481944
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759727
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049559
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362385
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705861
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084599
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504777
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97733
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494046
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06904
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72033
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4345
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15909
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02063
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19291
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28254
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26244
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80748
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93516
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9659
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398303
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58345
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784103
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000944
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235943
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491379
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770001
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058465
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372105
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716552
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096413
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523609
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996227
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515935
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09821
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75334
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43457
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15677
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02979
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20913
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27006
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19384
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81336
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76165
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89408
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403798
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590475
…(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791677
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00911
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244742
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500984
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780052
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067624
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382185
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727618
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109616
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542928
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015713
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537774
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12615
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78419
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43351
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15558
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03999
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23755
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25973
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1822
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82124
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59395
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73648
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410456
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597628
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799364
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017429
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253803
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510831
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788776
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07715
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392577
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739065
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127395
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562713
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035753
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560276
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15153
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79442
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43353
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15557
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05126
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26731
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25152
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17298
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83115
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43182
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56776
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417204
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6049
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807243
‡(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025917
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263036
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520858
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797763
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086947
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403315
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752028
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145582
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582976
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05634
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583391
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17767
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81636
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4345
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15669
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06363
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29836
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24546
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16613
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88535
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27514
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40538
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91071
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424125
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612322
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815258
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034603
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272459
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531121
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807038
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097075
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414391
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768869
(369.42, 9.05, 335.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164202
