¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(388.93, 14.62, 306.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93608
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253538
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547361
ı(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410654
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811843
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.267444
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.167551
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.123359
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.100435
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.079247
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.05936
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.040786
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.023495
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.007481
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.99272
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.979173
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.966862
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.955761
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.945853
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.93713
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.929592
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.923228
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.918035
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.913991
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.920119
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 5.951373
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.020218
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254055
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547931
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858591
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774672
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2189
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.304241
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.223873
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.196774
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.175289
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.155127
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.136286
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.118755
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.102531
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.087536
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.073828
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.061353
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.050103
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.040063
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.031232
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.023621
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.017175
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.011926
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.007841
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.017239
(391.16, 14.76, 307.19) (411.66, 8.83, 314.76) (0.81, 2.16, 0.81) Human 6.068884
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254391
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548301
¼(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853039
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187074
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178072
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674812
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237714
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842812
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54595
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35969
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11386
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69037
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56063
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33059
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31366
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68792
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77884
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254547
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548472
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847371
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180812
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142352
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634436
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.499217
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.344085
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.31126
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.28724
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.264769
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.243864
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.224463
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.206602
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.190189
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.175272
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.161799
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.149765
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.139148
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.129992
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.122224
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.117412
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.150938
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254524
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54271
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841589
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174424
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542882
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.448497
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.281846
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.224603
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.198503
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.174894
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.152813
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.132269
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.113225
ì(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.095662
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.079558
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.064906
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.051678
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.039875
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.029482
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.020478
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.012877
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.00817
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.028426
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.089313
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.28161
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25432
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535628
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835692
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16791
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534885
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.315133
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.214568
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.168347
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.143228
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.119832
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.097942
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.07757
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.058688
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.041273
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.025316
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.010779
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.997678
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.985974
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.975691
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.966767
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.959242
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.954646
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.971565
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.020066
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.123547
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253933
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528657
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829682
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161273
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526738
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.276519
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.187695
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.144852
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.119964
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.096632
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.074842
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.054541
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.035732
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.018389
é(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.002491
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.988026
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.974976
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.963316
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.95308
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.944191
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.936702
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.932163
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.947965
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.992696
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.083296
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253369
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523093
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823563
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154517
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518445
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.280746
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.190744
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.14754
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.122654
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.099325
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.077533
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.057232
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.038425
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.021095
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.00521
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.990731
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.977684
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.966057
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.955798
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.94693
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.939441
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.93489
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.950836
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.995993
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.08797
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252624
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517429
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817338
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147639
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510004
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.33083
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.22471
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.177082
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.151904
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.128505
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.106627
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.086276
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.067394
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.049993
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.034051
İ(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.019548
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.006451
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.994781
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.984495
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.975608
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.968083
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.963497
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 6.980899
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.031081
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.141074
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248895
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511668
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811004
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140646
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501422
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911687
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.304473
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.24244
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.215884
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.192304
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.170233
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.149722
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.130695
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.113147
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.097078
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.082446
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.069255
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.057503
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.047142
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.038185
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.030624
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.02597
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.047625
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.114366
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242284
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505809
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804565
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133538
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492702
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901945
(391.16, 14.76, 307.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362052
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.39186
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.35245
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.328437
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.306039
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.285186
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.265844
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.24804
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.231732
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.216893
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.203508
Í(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.191574
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.181078
(391.16, 14.76, 307.19) (413.06, 8.65, 314.81) (0.81, 2.16, 0.81) Human 7.172013
