¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(350.96, 7.14, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34572
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651151
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936902
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246583
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585371
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927891
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304506
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732765
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217294
¤(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744356
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13718
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56514
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02872
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53402
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53601
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23278
(350.18, 7.07, 359.08) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.75849
(350.18, 7.07, 359.08) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.86582
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.18436
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.15326
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.12578
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.10192
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 18.08163
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340219
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517892
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709009
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915007
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137673
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379031
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641505
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924038
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232497
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57128
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917228
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292731
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707458
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182281
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721453
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13549
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56231
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02269
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52739
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34472
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15334
(350.18, 7.07, 359.08) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.73075
(350.18, 7.07, 359.08) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.71663
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.89487
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.86467
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.83803
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.81494
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.79537
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334294
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511579
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702184
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907627
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129721
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370411
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630527
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91148
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218776
£(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556204
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907011
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281528
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695084
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153967
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683099
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13498
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55802
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01803
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52229
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15963
(350.18, 7.07, 359.08) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.70618
(350.18, 7.07, 359.08) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.66886
(350.18, 7.07, 359.08) (347.26, 0.44, 383.37) (0.86, 0.87, 0.86) Tools 12.63422
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.6179
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.58854
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.56269
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.54033
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.52145
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32853
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505408
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695553
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900508
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12198
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362038
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619325
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899251
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205366
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541475
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8973
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270844
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683251
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140829
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651278
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13402
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55504
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01475
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5187
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.93433
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.908
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.88411
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.13513
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.35266
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.32409
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.29899
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.27733
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25908
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32296
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499415
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689124
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893553
©(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114477
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352359
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608414
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887364
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192383
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527147
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888093
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260729
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67206
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128378
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637412
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11129
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5533
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01286
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51664
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.84258
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.81656
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.79295
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.08322
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.09858
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.07077
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.04637
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02536
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00772
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317554
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49361
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682883
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886812
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107188
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342599
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597803
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875768
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179707
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513257
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879352
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251103
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661466
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116571
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620106
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05056
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51134
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01234
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51604
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.91465
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.89456
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 11.87686
(350.18, 7.07, 359.08) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.03316
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.85508
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.82799
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.80426
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.78386
 (350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.76678
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312298
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487978
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676821
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880291
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098764
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333074
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587431
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864524
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167384
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499725
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865998
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242015
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651402
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105469
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563709
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988878
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.448
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94762
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49981
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07154
(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.30667
(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.28043
(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.25669
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.62158
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.59517
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.57206
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.55225
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.5357
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307191
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482498
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670942
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873962
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09022
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323835
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577412
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853559
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155412
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486545
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851503
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233461
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641953
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094967
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508912
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929014
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38658
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88011
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.06589
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.04143
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.01922
(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.13522
§(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.11223
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.39766
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.37189
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.34938
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.33012
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.31407
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302271
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477209
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665243
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866684
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081927
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314854
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567654
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842935
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143766
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473804
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837392
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225453
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633091
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075731
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455682
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870852
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32626
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81467
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.05246
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.02803
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.00586
(350.18, 7.07, 359.08) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.65145
(350.18, 7.07, 359.08) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.17617
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.18282
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.15766
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13572
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11697
(350.18, 7.07, 359.08) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.1014
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29751
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47213
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659745
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861863
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075213
(350.18, 7.07, 359.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306124
