¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(346.11, 8.35, 311.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47779
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21525
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04951
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97345
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88355
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86087
÷(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84305
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87171
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94145
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77787
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448229
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804043
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188696
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612935
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070546
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56792
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08053
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61555
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26058
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91447
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62445
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37283
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1849
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02272
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94321
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85723
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84106
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82269
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85824
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92261
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85121
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431925
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786005
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168744
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591419
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046639
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541217
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05934
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59256
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23462
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89012
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59702
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34652
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15522
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99688
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91405
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83237
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82318
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80437
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84726
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63204
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75946
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415406
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767828
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148642
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569777
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02267
…(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514447
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03844
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56957
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20868
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86606
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56993
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32078
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1262
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97199
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88596
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80898
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80722
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99735
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34103
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60647
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65032
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398685
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749515
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128397
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547981
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998641
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487623
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01783
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5466
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18276
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84229
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54319
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29563
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09784
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94805
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85894
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78705
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33076
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34812
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32766
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59812
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5304
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381764
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731073
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108014
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525342
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974561
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.46075
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997528
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52364
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15686
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81882
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51678
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27105
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07013
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92504
¯(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89758
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37029
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30932
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33834
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3168
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59206
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41288
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364652
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71251
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087501
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502563
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950435
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433831
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974483
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5007
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13099
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79565
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49072
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24705
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04309
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53435
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40359
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35267
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28968
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33082
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31634
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58822
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29776
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347355
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69383
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066865
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479654
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92627
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406878
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944241
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47779
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10516
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77278
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46499
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22363
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62451
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51761
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3849
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33669
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28021
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3256
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31978
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58671
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18496
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329878
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675038
Å(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046112
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456621
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902071
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379899
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913978
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4549
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07936
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75021
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43962
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79564
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60451
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50196
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36743
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32235
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27251
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32267
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32568
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56206
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07456
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31223
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656142
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025249
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433474
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877846
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352897
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883702
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43205
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05361
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72794
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00594
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77268
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58509
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48742
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35118
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30964
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26652
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.35034
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.29974
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.26208
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.23298
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.21057
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.19399
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.19936
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294417
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637148
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004282
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410218
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853602
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325882
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853419
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40924
ˆ(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02791
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24845
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97973
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75039
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5663
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47398
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33613
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29858
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.19847
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.08091
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.06428
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.05147
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.04243
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.0371
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.03549
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.04448
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.19999
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.27662
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618061
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983219
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38686
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829342
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298858
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823141
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38646
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59681
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22272
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95386
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72873
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54813
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46156
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32228
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28782
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.17437
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.06418
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.05483
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.04952
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.04799
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.05023
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.05623
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.07128
(346.74, 8.43, 312.01) (377.16, 4.37, 320.35) (0.81, 2.16, 0.81) Human 17.24932
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.258757
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598886
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962063
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36341
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805074
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271834
(346.74, 8.43, 312.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792871
