¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (426.33, 14.93, 248.26) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.193555
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.245404
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.234201
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.224249
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.215539
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10298
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26077
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36808
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.23623
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20714
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18552
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16865
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15651
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14909
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14638
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14838
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.352778
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.324408
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.297509
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.27206
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.248027
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.225387
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.204114
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.184189
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.16559
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.148297
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.132293
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.11756
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.104088
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.091857
† (425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.080861
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.071084
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.062518
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11732
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29064
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23263
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.93613
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.202419
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.174647
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.148316
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.123398
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.099864
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.077691
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.056857
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.037336
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.019111
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.002162
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.986473
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.972026
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.958808
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.946805
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.936005
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.926397
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.048186
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06127
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32108
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09919
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.060152
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.032949
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.007157
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.982745
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.959687
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.937961
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.917542
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.898408
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.88054
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.86392
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.84853
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.834355
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.821383
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.809595
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.798986
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.789542
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.064194
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07434
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33375
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00078
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.925385
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.898727
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.873446
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.849517
 (425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.826914
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.805613
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.785589
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.766825
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.749298
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.732992
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.717889
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.703976
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.691236
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.679659
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.66923
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.659943
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.080401
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07803
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3334
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99179
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.797575
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.771433
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.746641
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.723172
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.701002
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.680106
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.660461
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.642048
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.624847
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.608842
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.594015
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.580349
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.567835
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.556457
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.546205
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.542409
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.096808
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08222
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33361
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01859
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.676234
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.650586
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.62626
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.603231
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.581473
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.560965
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.54168
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.523605
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.506716
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.490997
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.476432
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.463006
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.450707
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.439521
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.429436
 (425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.556104
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.113416
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0869
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33508
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04634
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.560918
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.535741
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.511861
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.489252
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.467888
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.447749
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.428812
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.411057
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.394466
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.379022
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.364709
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.351513
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.339419
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.328417
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.318495
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.569957
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.130222
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.817283
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35739
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07501
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.586249
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.555793
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.526739
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.499053
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.472706
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.447666
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.423908
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.401403
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.38013
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.360063
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.341184
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.323472
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.306907
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.291474
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.277156
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.583965
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.147227
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.838354
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3804
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10469
(425.05, 14.69, 247.36) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 24.95825
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.642882
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.612089
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.582713
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.55472
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.528078
™ (425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.502759
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.478734
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.455976
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.434462
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.414168
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.395073
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.377158
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.360402
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.344788
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.330302
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.598128
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.164428
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.859684
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40418
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13527
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.701812
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.670668
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.640955
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.612641
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.585695
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.560083
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.535779
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.512758
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.490993
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.470462
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.451143
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.433014
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.416059
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.400258
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.385596
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.612446
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.181826
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.88127
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42871
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16681
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.763134
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.731623
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.701561
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.672913
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.645647
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.61973
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.595138
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.571841
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.549814
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.529036
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.509482
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.491131
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.473968
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.457972
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.443126
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.626917
“ (425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.199419
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.903112
(425.05, 14.69, 247.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45394
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.4597
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.4113
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.38693
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.36637
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.34959
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.33666
(425.05, 14.69, 247.36) (391.23, 8.01, 247.86) (0.81, 2.16, 0.81) Human 19.38009
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.826951
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.795059
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.764632
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.735635
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.708035
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.681803
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.656908
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.633324
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.611025
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.589987
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.570189
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.551607
(425.05, 14.69, 247.36) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.534226
