¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38267
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.886226
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.878117
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.871746
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.867116
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.01082
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.00111
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.93262
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290453
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537054
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805161
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097649
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417941
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730644
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024055
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342327
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688641
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046721
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409858
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79584
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13303
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.099266
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.083905
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.070359
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.058616
(405.53, 14.34, 245.60) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.048668
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.02557
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.00761
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.99242
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.97999
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.52462
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.91641
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287687
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534048
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801908
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094083
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414004
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713415
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005447
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322144
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66667
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028897
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390518
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762809
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09759
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0373
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01478
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27593
Ë(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52574
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.99417
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.26805
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.12741
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.36235
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.85971
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.63844
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284949
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531079
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798637
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090531
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41012
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686664
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987309
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302464
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64526
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011745
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371925
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730943
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06341
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7614
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12883
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27712
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97714
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5864
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.41064
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.80315
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.84103
(405.53, 14.34, 245.60) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.21203
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282217
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528115
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79544
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08703
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406258
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650881
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969525
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283287
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624396
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995324
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354109
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700267
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03049
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49743
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24467
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25523
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45636
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279521
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525196
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792262
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083554
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395618
»(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622349
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931206
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264603
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604086
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974472
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337017
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670737
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998859
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35211
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66156
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23144
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95407
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276846
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522307
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789101
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080088
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376122
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601578
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893513
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234509
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584314
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952893
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320683
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642372
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968431
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31942
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54336
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78724
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17515
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27419
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519434
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785983
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076697
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357213
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581415
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856476
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194044
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563679
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931931
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305069
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615116
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939235
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28805
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28186
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66797
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271578
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516577
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78288
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073314
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338881
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561849
º(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820062
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154284
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520102
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911546
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288782
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588994
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911237
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25801
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98528
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55283
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79898
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269008
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513784
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779817
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069961
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321102
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542895
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784251
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115232
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47732
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875052
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265368
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563976
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884449
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22921
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70255
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44164
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68283
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93675
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266429
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51099
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776779
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066651
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303891
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524568
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760539
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076882
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435323
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828885
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196387
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540051
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858829
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20172
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57145
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33428
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57072
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81954
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263889
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508244
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773803
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06338
¶(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287229
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506808
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741583
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0392
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39409
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783556
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142527
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394343
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834392
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17548
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5432
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23062
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46248
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70644
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96341
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261372
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505518
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770821
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060136
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27113
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489655
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723268
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002162
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353621
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739118
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090613
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218831
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674576
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15048
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51633
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13049
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35801
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59734
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84931
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11489
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258892
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502811
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767896
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051722
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255584
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4731
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705599
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965854
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313883
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695509
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040618
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167267
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299352
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971238
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49074
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03383
¶(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25719
